file_,Green_mean,Red_mean,NGRDI_mean,location,Green_mean_sat,Red_mean_sat,NGRDI_mean_sat
Crawfordsville-TP1-4351_15_18,115.26727139523116,79.81359279763748,-0.1774067917362955,Crawfordsville,494.32,332.41,-0.2099224489901483
Crawfordsville-TP1-4351_15_20,126.45190099226478,92.94892344362268,-0.1496854125215247,Crawfordsville,530.6454545454545,382.9045454545454,-0.1783813090504191
Crawfordsville-TP1-4351_16_13,120.86180193540088,79.05345807261915,-0.2127632870420188,Crawfordsville,525.4855769230769,337.2019230769231,-0.2336134274172032
Crawfordsville-TP1-4351_16_14,119.10895558947112,78.50628002939348,-0.2021841112876849,Crawfordsville,534.8256880733945,364.3532110091743,-0.2013582011185014
Crawfordsville-TP1-4351_16_15,133.427298923892,99.22277086553903,-0.1409108512344483,Crawfordsville,565.519801980198,389.85643564356434,-0.1973690231147745
Crawfordsville-TP1-4351_16_16,117.5431709905394,78.80410485673643,-0.1925743527363127,Crawfordsville,531.515,344.555,-0.238484454840702
Crawfordsville-TP1-4351_16_17,132.92469808014772,99.56794468413814,-0.1393292499912018,Crawfordsville,580.7594339622641,403.9481132075472,-0.2038502762206068
Crawfordsville-TP1-4351_16_18,110.23146217930868,74.31661988154458,-0.1944420754761512,Crawfordsville,470.1057692307692,301.2548076923077,-0.2306840903120936
Crawfordsville-TP1-4351_16_19,128.38571201921988,90.90359466013916,-0.1752624969669979,Crawfordsville,538.5346534653465,353.6782178217822,-0.2307729719903152
Crawfordsville-TP1-4351_16_20,121.38171765545192,79.82511896539947,-0.2070400806442687,Crawfordsville,549.5352112676056,356.32394366197184,-0.2309528743003895
Crawfordsville-TP1-4351_17_13,118.075130693986,78.26042446847349,-0.2031672556632429,Crawfordsville,555.4,383.24,-0.2028239997769301
Crawfordsville-TP1-4351_17_16,128.3471298831914,94.09354106005416,-0.1527265431886497,Crawfordsville,547.965,370.61,-0.2103951626464282
Crawfordsville-TP1-4351_17_17,129.21987888282968,94.90771594709408,-0.1510146875102357,Crawfordsville,553.6730769230769,375.0432692307692,-0.210342912576916
Crawfordsville-TP1-4351_17_18,118.25402140494845,77.41610514026586,-0.2136879702988445,Crawfordsville,502.2034632034632,323.34199134199133,-0.2386913407679694
Crawfordsville-TP1-4351_17_19,120.4012661374147,76.64823448774536,-0.2269074608584049,Crawfordsville,540.4471153846154,345.1875,-0.228750546378423
Crawfordsville-TP1-4351_17_20,115.84175491222038,75.49148271419774,-0.213822834818526,Crawfordsville,520.585,336.885,-0.2278505884727029
Crawfordsville-TP1-4351_18_13,132.47158771536033,94.97165373341532,-0.1574590932603182,Crawfordsville,511.8009478672986,333.77251184834125,-0.2314662086637669
Crawfordsville-TP1-4351_18_14,131.1768709785384,89.24782544929433,-0.1870629413398304,Crawfordsville,561.7696078431372,376.30392156862746,-0.2167106508682663
Crawfordsville-TP1-4351_18_15,128.33336848011507,90.68639405316452,-0.1721328072146345,Crawfordsville,530.425925925926,350.68055555555554,-0.2253190042728375
Crawfordsville-TP1-4351_18_16,108.97032025566055,73.50814804741506,-0.186620155843094,Crawfordsville,475.9333333333333,301.78222222222223,-0.2576882731767096
Crawfordsville-TP1-4351_18_17,129.34894754452117,95.08944837723732,-0.1532744671279225,Crawfordsville,543.6386138613861,355.53960396039605,-0.2340379334562816
Crawfordsville-TP1-4351_18_18,134.49650207618703,94.53082310284648,-0.1780426621906155,Crawfordsville,544.179104477612,349.5124378109453,-0.2364102913384574
Crawfordsville-TP1-4351_18_19,114.69148728718218,75.6707042676067,-0.2003222314779457,Crawfordsville,507.6803652968037,325.9908675799087,-0.2411210653055472
Crawfordsville-TP1-4351_18_20,126.85648306727543,91.00548803210008,-0.1685423373871828,Crawfordsville,579.845,387.12,-0.2181518646902958
Crawfordsville-TP1-4351_19_13,128.36799459572435,93.4986004120387,-0.1478111628010811,Crawfordsville,527.9867256637168,357.27433628318585,-0.2246275769413697
Crawfordsville-TP1-4351_19_14,125.16088180987371,88.16185911184886,-0.1661220612952101,Crawfordsville,539.8909952606635,367.39336492890993,-0.2108916143042389
Crawfordsville-TP1-4351_19_15,114.95461507487008,77.09827002901474,-0.1991333922669802,Crawfordsville,526.335,349.52,-0.2157442255901945
Crawfordsville-TP1-4351_19_16,131.60054997427906,92.06419266499228,-0.1776432941835326,Crawfordsville,540.1728971962617,359.2943925233645,-0.2164570303085256
Crawfordsville-TP1-4351_19_17,112.15798377455808,75.22872760355185,-0.1943544387818984,Crawfordsville,492.2961165048544,307.1650485436893,-0.2563349973644287
Crawfordsville-TP1-4351_19_18,118.08236382717024,77.84627073953291,-0.2114353768173523,Crawfordsville,514.085,335.44,-0.2247784553740572
Crawfordsville-TP1-4351_19_19,114.91233940797612,78.05942797844861,-0.1835287246772112,Crawfordsville,499.774647887324,323.6713615023474,-0.2273277827493033
Crawfordsville-TP1-4351_19_20,115.4636294763504,78.42693668939471,-0.1895791466135885,Crawfordsville,498.2451923076923,327.91346153846155,-0.2248958070324598
Crawfordsville-TP1-4351_20_13,135.55969103240392,96.49689525244914,-0.1675103219690976,Crawfordsville,550.73,403.535,-0.1662967245713585
Crawfordsville-TP1-4351_20_16,127.44002892622682,89.70289977891022,-0.168616766653362,Crawfordsville,562.225,397.0,-0.1942001167991698
Crawfordsville-TP1-4351_20_17,131.63382815169757,97.42055179820724,-0.1447560836282085,Crawfordsville,551.3409090909091,382.0,-0.1984883688558579
Crawfordsville-TP1-4351_20_18,124.20559612524198,86.21880722630411,-0.1786062993005112,Crawfordsville,540.9951923076923,363.11538461538464,-0.218464561174178
Crawfordsville-TP1-4351_20_20,133.76822608623354,89.17824547347576,-0.2115152181549274,Crawfordsville,582.204347826087,377.9434782608696,-0.2280141875478745
Crawfordsville-TP1-4351_21_13,115.79850977957156,77.36195075240421,-0.1951737941443047,Crawfordsville,477.2,310.08,-0.2339624593348767
Crawfordsville-TP1-4351_21_14,113.50965383339732,75.20095476244602,-0.1976766985350038,Crawfordsville,534.3781094527363,359.2686567164179,-0.2045658309181196
Crawfordsville-TP1-4351_21_15,111.5921989795155,74.10475677455074,-0.2012765434236337,Crawfordsville,505.2522522522523,332.7747747747748,-0.2290226490962021
Crawfordsville-TP1-4351_21_16,110.88163029664592,73.82348574877507,-0.1978420433687641,Crawfordsville,470.2952380952381,315.45714285714286,-0.219615191211704
Crawfordsville-TP1-4351_21_17,130.05073189464332,98.71005451560924,-0.1350541584422561,Crawfordsville,546.9166666666666,375.4259259259259,-0.225627516324408
Crawfordsville-TP1-4351_21_18,116.50724745965331,77.16354976090855,-0.2028925817905021,Crawfordsville,514.9308755760369,337.0,-0.2303161629680467
Crawfordsville-TP1-4351_21_19,120.23584233155997,81.08556506862163,-0.191860426524475,Crawfordsville,496.89,317.68,-0.2368174417628942
Crawfordsville-TP1-4351_22_13,119.73561847087828,84.16700960090006,-0.1692486363228518,Crawfordsville,457.0,293.3963963963964,-0.2391429775378709
Crawfordsville-TP1-4351_22_14,128.86015042102147,96.66693398188502,-0.1381660963295272,Crawfordsville,495.752380952381,323.2761904761905,-0.2399375210840547
Crawfordsville-TP1-4351_22_15,147.01482685729948,114.7838935800346,-0.1173837300281839,Crawfordsville,575.5825688073395,414.9357798165138,-0.1823212424994213
Crawfordsville-TP1-4351_22_16,113.98045621015508,75.49447634549593,-0.2008455678662782,Crawfordsville,494.03365384615387,316.57211538461536,-0.2372521379715544
Crawfordsville-TP1-4351_22_17,124.59317990299807,86.00310481077133,-0.1795562135323746,Crawfordsville,524.665,332.11,-0.2412606000195341
Crawfordsville-TP1-4351_22_18,123.48533863917189,83.12308450394018,-0.1932684150149218,Crawfordsville,518.9587155963303,334.0229357798165,-0.2338242712156117
Crawfordsville-TP1-4351_22_19,114.89191911627036,78.08104100355739,-0.1862826934297053,Crawfordsville,494.6980198019802,326.08910891089107,-0.2202948652600029
Crawfordsville-TP1-4351_22_20,108.32317462223855,71.79591499711002,-0.1971165325518847,Crawfordsville,456.395,288.065,-0.2514736783772182
Crawfordsville-TP1-4351_23_13,114.85454299793952,74.4321637273263,-0.2089975841699346,Crawfordsville,454.57603686635946,293.64976958525347,-0.2311452217839903
Crawfordsville-TP1-4351_23_14,135.9041595718803,96.34208408959078,-0.1646896450541802,Crawfordsville,518.4827586206897,331.3103448275862,-0.2383155575955741
Crawfordsville-TP1-4351_23_15,139.62319677510078,105.78512421486828,-0.1308100552314248,Crawfordsville,546.445,373.725,-0.2126096623779305
Crawfordsville-TP1-4351_23_16,138.99022774327122,102.69693958215696,-0.1491181457848543,Crawfordsville,564.0181818181818,376.4318181818182,-0.2263612049107411
Crawfordsville-TP1-4351_23_17,124.94708324378132,87.72478309559631,-0.1742757377417383,Crawfordsville,511.065,319.095,-0.2545885090818103
Crawfordsville-TP1-4351_23_18,129.05560756975856,91.39794625366136,-0.1638127786986072,Crawfordsville,510.685,333.15,-0.2300787765971199
Crawfordsville-TP1-4351_23_19,114.75448030015951,78.49338720427772,-0.1786932838070656,Crawfordsville,438.9955947136564,270.38766519823787,-0.2601842091432831
Crawfordsville-TP1-4351_23_20,132.42047391941117,93.50805888317248,-0.1765710138793568,Crawfordsville,525.1571428571428,351.0,-0.2200607773815191
Crawfordsville-TP1-4351_2_13,115.47077798934176,76.64205670851547,-0.2018214359938444,Crawfordsville,509.87557603686633,323.7235023041475,-0.2390315748869384
Crawfordsville-TP1-4351_2_14,113.17827285307472,77.06954943827506,-0.1826791334793546,Crawfordsville,523.4190476190477,352.2,-0.2171563059490401
Crawfordsville-TP1-4351_2_15,110.83637823730174,77.03606156223839,-0.1733254298473524,Crawfordsville,506.3529411764706,340.2401960784314,-0.2105543393609829
Crawfordsville-TP1-4351_2_16,126.91605363999226,90.18657784900743,-0.1750274042890712,Crawfordsville,524.765,349.375,-0.2200118337482
Crawfordsville-TP1-4351_2_17,124.97770137260696,88.26665106159271,-0.1726028389856648,Crawfordsville,551.2843601895735,369.3601895734597,-0.2102897237183737
Crawfordsville-TP1-4351_2_18,99.2340717110848,64.27702298881204,-0.212999767901221,Crawfordsville,497.05263157894734,339.6363636363636,-0.2049862910006144
Crawfordsville-TP1-4351_2_19,131.9648722767134,95.57438430042473,-0.1542319936265241,Crawfordsville,575.51,395.135,-0.1993629118333625
Crawfordsville-TP1-4351_2_20,107.85587399748768,69.61630302444681,-0.2169213916021616,Crawfordsville,536.3961352657005,362.1497584541063,-0.211624340854395
Crawfordsville-TP1-4351_3_13,141.5890250954088,103.19329247137736,-0.1559857799300923,Crawfordsville,557.004761904762,360.3285714285714,-0.22686888679638
Crawfordsville-TP1-4351_3_14,139.0951042892575,105.906758771913,-0.1274670538062421,Crawfordsville,613.962441314554,434.6901408450704,-0.182917195220673
Crawfordsville-TP1-4351_3_15,120.7630106185061,80.52801101798411,-0.1969293223780184,Crawfordsville,546.32,367.98,-0.2130182690247442
Crawfordsville-TP1-4351_3_16,119.48785689582292,78.82442839027014,-0.2107169870783823,Crawfordsville,550.34,364.065,-0.2164790029247726
Crawfordsville-TP1-4351_3_17,126.3623304531394,87.96738690776574,-0.1708213833932854,Crawfordsville,537.08,347.35,-0.223799211163201
Crawfordsville-TP1-4351_3_18,131.79684121680214,94.68002096605734,-0.1645299968717468,Crawfordsville,505.926267281106,328.88018433179724,-0.2275908074832598
Crawfordsville-TP1-4351_3_19,109.82172123322718,71.60983190902773,-0.2066337199977382,Crawfordsville,475.7647058823529,299.15384615384613,-0.2452874248382874
Crawfordsville-TP1-4351_3_20,117.01926982730592,76.19785423320393,-0.2172791066936273,Crawfordsville,563.0344827586207,383.58128078817737,-0.2136349470529101
Crawfordsville-TP1-4351_4_13,131.68150279812548,97.05614450156968,-0.1502648240161899,Crawfordsville,554.975,375.04,-0.2099663738830945
Crawfordsville-TP1-4351_4_14,127.57251827724036,84.88641501885283,-0.1995279893950775,Crawfordsville,571.4146341463414,357.9707317073171,-0.2444928826238749
Crawfordsville-TP1-4351_4_15,132.53885217074946,90.66943821246664,-0.1926072676173095,Crawfordsville,574.2790697674419,373.6186046511628,-0.2210113075319436
Crawfordsville-TP1-4351_4_16,115.18735981845666,78.8321025629427,-0.1856429114980583,Crawfordsville,499.9712918660287,328.1626794258373,-0.2273791424070054
Crawfordsville-TP1-4351_4_17,130.07323814263293,93.62328982123032,-0.1648842369610142,Crawfordsville,531.347619047619,353.3952380952381,-0.2250655596777132
Crawfordsville-TP1-4351_4_18,103.12378935436062,64.52011519563727,-0.2335782894336318,Crawfordsville,475.5960591133005,308.4384236453202,-0.235170555765348
Crawfordsville-TP1-4351_4_19,102.26197701114415,62.78895407939874,-0.2437101411053963,Crawfordsville,474.5071090047393,309.90995260663504,-0.2236209152475954
Crawfordsville-TP1-4351_4_20,129.00379355977063,87.72925337066799,-0.2002365802542789,Crawfordsville,561.5885167464115,369.9617224880383,-0.2227030040985147
Crawfordsville-TP1-4351_5_13,122.9798560874988,85.49071476542262,-0.1807825661911348,Crawfordsville,489.7412935323383,322.60696517412936,-0.2269940160532803
Crawfordsville-TP1-4351_5_14,116.58570284878132,78.3845375949498,-0.1929569210481788,Crawfordsville,492.4761904761905,316.96666666666664,-0.2384121786493118
Crawfordsville-TP1-4351_5_15,130.5071056887567,94.00561267209837,-0.1595172261223477,Crawfordsville,526.2803738317757,341.1355140186916,-0.2326873540012009
Crawfordsville-TP1-4351_5_16,118.66591584689404,80.01190968710735,-0.1960423397826197,Crawfordsville,534.7110091743119,349.4036697247706,-0.2214856577107724
Crawfordsville-TP1-4351_5_17,134.53731223820068,95.97753528454416,-0.1747588559717262,Crawfordsville,530.305,341.125,-0.2335847270162596
Crawfordsville-TP1-4351_5_18,103.56022839949397,67.7873666055018,-0.2086370203074818,Crawfordsville,468.01,297.12,-0.2383816326291248
Crawfordsville-TP1-4351_5_19,121.40540632993664,83.64101345881208,-0.1850621632641736,Crawfordsville,513.74,328.95,-0.2403256144485887
Crawfordsville-TP1-4351_5_20,123.85707682669684,85.38430156159276,-0.179198243562529,Crawfordsville,564.4018691588785,374.6915887850468,-0.2231199006253245
Crawfordsville-TP1-4351_6_13,129.88265580690592,90.19034605945645,-0.17985269542057,Crawfordsville,527.5205479452055,330.0,-0.2492957840139992
Crawfordsville-TP1-4351_6_14,109.83528388572724,73.86555746724396,-0.1862301080637285,Crawfordsville,493.73,324.655,-0.2226536924444703
Crawfordsville-TP1-4351_6_15,100.8478473802384,64.4542916773406,-0.2132490638709146,Crawfordsville,451.38,291.96,-0.2352936632944271
Crawfordsville-TP1-4351_6_16,132.526909633273,93.16701392446858,-0.1772346007074791,Crawfordsville,541.4088669950739,352.6453201970443,-0.2261836689535595
Crawfordsville-TP1-4351_6_17,118.39349922204175,77.48604785862739,-0.208134126778465,Crawfordsville,544.9078341013825,345.3041474654378,-0.2382790853214882
Crawfordsville-TP1-4351_6_18,115.25931505662666,75.22647272617706,-0.2074718577751685,Crawfordsville,514.34,340.625,-0.2117821706314442
Crawfordsville-TP1-4351_6_19,131.2171388557694,96.72306818827003,-0.1499877407800559,Crawfordsville,571.0478468899521,383.7272727272728,-0.2281040512531168
Crawfordsville-TP1-4351_6_20,123.49128452566391,85.30566847764143,-0.1829567418814647,Crawfordsville,560.452380952381,378.5571428571429,-0.2090512984898851
Crawfordsville-TP1-4351_7_13,124.09608398942152,93.45424734778248,-0.1441452041227738,Crawfordsville,495.4736842105263,340.46411483253587,-0.1979166957794838
Crawfordsville-TP1-4351_7_14,128.13422001308837,93.41480270997174,-0.1506146906536607,Crawfordsville,537.5829383886256,362.4502369668247,-0.2049075932461627
Crawfordsville-TP1-4351_7_15,105.12048601450572,66.77732211800488,-0.2244572421689296,Crawfordsville,472.77,306.3,-0.2334299663389343
Crawfordsville-TP1-4351_7_16,135.68586221873406,104.18456304243468,-0.1269528215060797,Crawfordsville,547.2686567164179,378.318407960199,-0.2032131846875181
Crawfordsville-TP1-4351_7_17,118.93748694003624,84.546888594235,-0.1662226320093496,Crawfordsville,522.4372093023255,353.7116279069768,-0.2164723624390173
Crawfordsville-TP1-4351_7_18,126.69630858502072,87.34116613261217,-0.1762392604932697,Crawfordsville,527.6814159292036,340.424778761062,-0.2396157882779796
Crawfordsville-TP1-4351_7_19,113.14663775388564,75.93038604617719,-0.1944058864550434,Crawfordsville,505.4925373134328,340.44278606965173,-0.2074335073339993
Crawfordsville-TP1-4351_7_20,110.04094437010131,73.22734849933092,-0.1914472578081801,Crawfordsville,494.115,333.895,-0.208091461859842
Crawfordsville-TP1-4351_8_13,106.18742230568392,70.57773587899901,-0.1983808169116819,Crawfordsville,481.585,313.405,-0.2306891464037473
Crawfordsville-TP1-4351_8_14,114.5366731833244,76.53782429178524,-0.1911096731438479,Crawfordsville,513.8254716981132,332.7594339622641,-0.2269357835881249
Crawfordsville-TP1-4351_8_15,131.25027817906812,97.09453184820286,-0.1445477705729408,Crawfordsville,552.1711711711712,368.0810810810811,-0.2291075239553012
Crawfordsville-TP1-4351_8_16,129.47372849381225,92.66309613643224,-0.1648929153013041,Crawfordsville,528.2392344497607,348.1100478468899,-0.2295463778024743
Crawfordsville-TP1-4351_8_17,119.1288772770708,84.725196802621,-0.1635610955251462,Crawfordsville,518.85,338.645,-0.2336995124988053
Crawfordsville-TP1-4351_8_18,119.43072969454028,81.61884534939777,-0.188102999862511,Crawfordsville,481.4975845410628,310.4154589371981,-0.2398592477112874
Crawfordsville-TP1-4351_8_19,102.1887060329894,64.41235218799427,-0.225791972499538,Crawfordsville,465.9342723004695,294.7089201877934,-0.2348850814138251
Crawfordsville-TP1-4351_8_20,118.97924612074364,78.8087296075775,-0.2069467914006701,Crawfordsville,527.895,360.23,-0.2006718527015319
Crawfordsville-TP1-4351_9_13,117.3716536989384,75.95740604890361,-0.2175094631179862,Crawfordsville,501.4428571428571,315.5619047619048,-0.2530702111104355
Crawfordsville-TP1-4351_9_14,126.1584253099486,88.91245086180828,-0.1714573168387181,Crawfordsville,527.536231884058,347.1642512077295,-0.229877078322727
Crawfordsville-TP1-4351_9_15,133.83665287019886,92.9961354645446,-0.1774921722981078,Crawfordsville,531.5952380952381,355.6190476190476,-0.2142575069606038
Crawfordsville-TP1-4351_9_16,115.75225058623911,76.67701370750957,-0.2078071479538,Crawfordsville,499.5047619047619,326.1809523809524,-0.235261785488716
Crawfordsville-TP1-4351_9_17,127.68917459520712,85.13778928715386,-0.1958169887727613,Crawfordsville,561.87,365.5,-0.2240890617204438
Crawfordsville-TP1-4351_9_18,123.74456052544508,81.21535793473011,-0.2022342439859075,Crawfordsville,507.14,321.42,-0.2384765986581435
Crawfordsville-TP1-4351_9_19,111.46203370072064,72.32290846605704,-0.2047757544356278,Crawfordsville,484.3915094339623,309.8160377358491,-0.2362356761296014
Crawfordsville-TP1-4351_9_20,114.16323986117922,72.94954252241773,-0.2224479014310711,Crawfordsville,503.6788990825688,330.1422018348624,-0.2231555754288398
Crawfordsville-TP1-4352_10_2,128.43184359487265,96.3752964709797,-0.1438480166368931,Crawfordsville,503.82,329.355,-0.2237895375276541
Crawfordsville-TP1-4352_10_3,129.51247002858074,91.39770970402624,-0.1698842669248134,Crawfordsville,533.815,362.985,-0.2044574575435452
Crawfordsville-TP1-4352_10_4,109.25110987368036,73.89910447305792,-0.192845425480082,Crawfordsville,454.59,304.2,-0.2646204947711466
Crawfordsville-TP1-4352_10_5,134.56096110066693,94.62985955666734,-0.1752125071409249,Crawfordsville,540.25,353.995,-0.2241609466735586
Crawfordsville-TP1-4352_10_6,119.8859383347325,81.13459131496604,-0.1901594662068677,Crawfordsville,506.9253731343284,323.318407960199,-0.2490653033380586
Crawfordsville-TP1-4352_10_7,135.13414307779357,99.33377681944,-0.148693352440546,Crawfordsville,571.7619047619048,368.9809523809524,-0.2267693449855683
Crawfordsville-TP1-4352_10_8,120.36507146058464,84.72636974101044,-0.1719653825604712,Crawfordsville,531.9186602870814,347.7464114832536,-0.2253053399949575
Crawfordsville-TP1-4352_10_9,103.03765389615356,63.46277051311463,-0.2430196703349559,Crawfordsville,457.98,288.43,-0.2429820576905682
Crawfordsville-TP1-4352_11_2,106.43671687588235,66.85944607897525,-0.2308000982302482,Crawfordsville,462.0232558139535,288.7674418604651,-0.2465756481059427
Crawfordsville-TP1-4352_11_3,134.02607851935372,98.89251814949894,-0.1478924995869993,Crawfordsville,569.7380952380952,387.247619047619,-0.2135072640620154
Crawfordsville-TP1-4352_11_4,135.32880830242587,103.11732103910192,-0.134514760496324,Crawfordsville,512.3,344.77142857142854,-0.3038612602781222
Crawfordsville-TP1-4352_11_5,130.95751807883866,94.56428563225212,-0.16054092183635,Crawfordsville,536.6,351.3809523809524,-0.2326229562334517
Crawfordsville-TP1-4352_11_6,120.68142766043788,79.98519391679066,-0.2081019475347807,Crawfordsville,520.9380952380952,332.01428571428573,-0.232611366364005
Crawfordsville-TP1-4352_11_7,110.13442000842444,70.83929033778901,-0.2232358304485943,Crawfordsville,480.9285714285714,307.16190476190474,-0.2458616139725852
Crawfordsville-TP1-4352_11_8,125.88518416036402,89.22508915944168,-0.1680950452679498,Crawfordsville,541.9526066350711,352.1184834123223,-0.2353769216663269
Crawfordsville-TP1-4352_11_9,130.4849014158042,92.05682795368692,-0.1698563097337976,Crawfordsville,530.6696832579186,342.316742081448,-0.2393375582471486
Crawfordsville-TP1-4352_12_2,118.48860097172044,76.64296670611685,-0.2142842021020734,Crawfordsville,514.4243902439024,335.4341463414634,-0.2239196917319561
Crawfordsville-TP1-4352_12_3,117.19294455059573,78.19560110875742,-0.1949133608858018,Crawfordsville,529.7142857142857,334.4809523809524,-0.2516501936410305
Crawfordsville-TP1-4352_12_4,113.65026181226295,75.8274073675967,-0.1975788908019662,Crawfordsville,500.6829268292683,330.3756097560976,-0.2217686706442812
Crawfordsville-TP1-4352_12_5,112.11446484686728,74.95072872159666,-0.1951515500478205,Crawfordsville,464.97,291.28,-0.2443403180814126
Crawfordsville-TP1-4352_12_6,139.29363684740454,103.0694698074707,-0.1522030946398082,Crawfordsville,559.795,371.05,-0.2206045754699396
Crawfordsville-TP1-4352_12_7,127.13043926661574,85.15231856378915,-0.1994932726143949,Crawfordsville,530.585,338.655,-0.2332152553316255
Crawfordsville-TP1-4352_12_8,118.11534968210718,83.65621586819807,-0.1698249764443248,Crawfordsville,523.515,348.43,-0.2199008147039138
Crawfordsville-TP1-4352_12_9,104.2864311613604,69.10878861129385,-0.1950424423675841,Crawfordsville,461.255,297.18,-0.2363472553554871
Crawfordsville-TP1-4352_13_2,108.94158924196005,71.87381082936145,-0.2045227536705754,Crawfordsville,456.515,293.1,-0.229928563003351
Crawfordsville-TP1-4352_13_3,134.05775081811424,99.78198692549988,-0.1502345367032591,Crawfordsville,568.65,390.28,-0.2082829115147211
Crawfordsville-TP1-4352_13_4,116.71958984059609,78.73152014271763,-0.1929622802330898,Crawfordsville,520.1658536585365,341.9463414634146,-0.2285614368171263
Crawfordsville-TP1-4352_13_5,113.92412484911192,74.51360579410243,-0.2000662062401958,Crawfordsville,484.0473933649289,311.49289099526067,-0.2274068182140304
Crawfordsville-TP1-4352_13_6,140.41353302404374,106.81583152058828,-0.136302318941217,Crawfordsville,608.5343137254902,429.1862745098039,-0.1879874263786711
Crawfordsville-TP1-4352_13_7,135.53148434710153,95.14620379294324,-0.1828561347277896,Crawfordsville,569.48,359.28,-0.241698459564581
Crawfordsville-TP1-4352_13_8,131.24453762624108,87.62621396848526,-0.2026957424689136,Crawfordsville,578.465,373.13,-0.2355603169369106
Crawfordsville-TP1-4352_13_9,136.83786549086682,97.83809715020404,-0.1649132124332971,Crawfordsville,562.855,361.265,-0.2463717102439848
Crawfordsville-TP1-4352_14_2,103.91923932025016,65.13224965189362,-0.2268525825685421,Crawfordsville,461.3095238095238,296.24285714285713,-0.2359266937255657
Crawfordsville-TP1-4352_14_3,125.62676361849404,86.96928280474368,-0.1858729703776354,Crawfordsville,507.7952380952381,326.4095238095238,-0.2385420552462447
Crawfordsville-TP1-4352_14_4,110.76962942579344,72.14156423897755,-0.2092674960874067,Crawfordsville,478.15238095238095,310.3095238095238,-0.2264406334754271
Crawfordsville-TP1-4352_14_5,129.0338656829274,90.9278158391189,-0.1713217056518477,Crawfordsville,538.1095238095238,343.81904761904764,-0.2483271884178665
Crawfordsville-TP1-4352_14_6,119.9216657508137,78.37466327993207,-0.2101927742545846,Crawfordsville,538.199074074074,351.7407407407408,-0.2408682803102094
Crawfordsville-TP1-4352_14_7,101.56296600131104,63.08130321279752,-0.2330176023748195,Crawfordsville,457.0723981900453,279.7737556561086,-0.2610497373258843
Crawfordsville-TP1-4352_14_8,129.1657594414715,90.1137963442469,-0.1794111173074809,Crawfordsville,536.0280373831775,339.86915887850466,-0.2448302978734798
Crawfordsville-TP1-4352_14_9,121.07019106373014,77.59207106634061,-0.2188049359439196,Crawfordsville,530.495238095238,335.4761904761905,-0.2385008983052337
Crawfordsville-TP1-4352_15_2,141.93376957017614,106.84957509149068,-0.139795234942166,Crawfordsville,574.1034482758621,381.0541871921182,-0.2151449223097001
Crawfordsville-TP1-4352_15_3,136.24314029360656,97.95957635343264,-0.1661095069526477,Crawfordsville,526.81,331.295,-0.2437024395726977
Crawfordsville-TP1-4352_15_4,115.61655749944198,76.45692833447504,-0.20106196830686,Crawfordsville,485.985,307.515,-0.2362511704399756
Crawfordsville-TP1-4352_15_5,132.14070714557275,90.02378273342063,-0.1960626074855055,Crawfordsville,563.19,356.385,-0.2429414347340316
Crawfordsville-TP1-4352_15_6,125.05572403919426,81.23839836203115,-0.2068735807040976,Crawfordsville,554.17,350.545,-0.2480054076095652
Crawfordsville-TP1-4352_15_7,130.91914000846904,95.3310158986796,-0.1496067608046182,Crawfordsville,575.755,386.37,-0.2085169231279363
Crawfordsville-TP1-4352_15_8,111.73711499409316,74.95633575526404,-0.1932118263256447,Crawfordsville,484.2705314009662,312.4927536231884,-0.2377927914360793
Crawfordsville-TP1-4352_15_9,120.75452918422724,78.84289590670285,-0.21016731383442,Crawfordsville,511.8530805687204,330.6398104265403,-0.2278226110740705
Crawfordsville-TP1-4352_16_2,126.70437731433368,88.77463297843676,-0.1806694026632401,Crawfordsville,478.6183574879227,296.9323671497585,-0.2472915338966797
Crawfordsville-TP1-4352_16_3,137.4735281123341,98.26879886282872,-0.1747657502929884,Crawfordsville,561.5497630331754,360.38388625592415,-0.2338201437391506
Crawfordsville-TP1-4352_16_4,120.02274206765564,81.63427354813017,-0.183451955311233,Crawfordsville,497.5148514851485,313.7178217821782,-0.2436905249860258
Crawfordsville-TP1-4352_16_5,123.88620936866027,85.2181927729221,-0.1825739365477991,Crawfordsville,506.155,324.65,-0.2309763909754516
Crawfordsville-TP1-4352_16_6,119.11763061130688,79.58659031714417,-0.1929161487786529,Crawfordsville,512.815,325.615,-0.2360397912703789
Crawfordsville-TP1-4352_16_7,121.7121452041454,79.90036768793685,-0.2061807583002826,Crawfordsville,521.5,329.78,-0.2431469531838077
Crawfordsville-TP1-4352_16_8,134.27793861520894,98.42056617338916,-0.1554161928114163,Crawfordsville,560.415,381.01,-0.2073223985619635
Crawfordsville-TP1-4352_16_9,126.06591855649091,85.92084850768941,-0.1838259967142967,Crawfordsville,512.09,323.18,-0.2472122236138025
Crawfordsville-TP1-4352_17_2,113.83709338727914,76.37277223534117,-0.1937108109435542,Crawfordsville,490.805,321.84,-0.2208174777467255
Crawfordsville-TP1-4352_17_3,127.6321909518484,88.64689841128798,-0.1779533566371474,Crawfordsville,527.455,341.955,-0.2258261150979223
Crawfordsville-TP1-4352_17_4,131.5202373869132,93.8114673440432,-0.1586369063405677,Crawfordsville,531.444976076555,341.82775119617224,-0.2325335941481859
Crawfordsville-TP1-4352_17_5,133.65797963619724,97.41588300347024,-0.1547704723231034,Crawfordsville,532.3727272727273,340.85,-0.2460941575538755
