,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
405,Crawfordsville-TP5-4353_20_45,102.6221198156682,101.0,22269,89.88018433179724,89.0,19504,81.25345622119816,80.0,17632,-0.0125585196689741,-0.0098039215686274,-2.7251987681673864,-0.0681452602667298,-0.0641025641025641,-14.787521477880375,Crawfordsville-TP5-4353,20,45,30500.0,19.98,180.77,61.0,,,,,,,,,,,8.2,235.0,Crawfordsville,TP5,4353
406,Crawfordsville-TP5-4353_20_46,109.79710144927536,111.0,22728,95.71497584541063,96.0,19813,85.42995169082126,87.0,17684,-0.0107540305860639,-0.0088495575221238,-2.226084331315245,-0.0701059851469876,-0.0691244239631336,-14.511938925426431,Crawfordsville-TP5-4353,20,46,29500.0,15.67,138.31,59.0,,,,,,,,,,,8.47,236.0,Crawfordsville,TP5,4353
407,Crawfordsville-TP5-4353_21_42,106.12871287128714,109.0,21438,92.22772277227725,95.0,18630,83.83168316831683,84.0,16934,-0.0161767514705722,-0.0129884150085352,-3.267703797055592,-0.0718857981330383,-0.0686274509803921,-14.520931222873743,Crawfordsville-TP5-4353,21,42,29500.0,18.67,165.38,59.0,,,,,,,,,,,0.0,212.0,Crawfordsville,TP5,4353
408,Crawfordsville-TP5-4353_21_43,108.6813725490196,112.0,22171,94.34803921568628,98.0,19247,85.20588235294117,89.0,17382,-0.0154467385610181,-0.0122876827302204,-3.151134666447709,-0.0732205671670539,-0.0687266809557831,-14.936995702078995,Crawfordsville-TP5-4353,21,43,34500.0,18.94,170.17,69.0,,,,,,,,,,,0.0,244.0,Crawfordsville,TP5,4353
409,Crawfordsville-TP5-4353_21_44,101.8125,101.0,21177,88.27403846153847,87.0,18361,81.0625,80.0,16861,-0.0189726962135307,-0.0148810841932769,-3.9463208124143994,-0.0730331386488883,-0.0697674418604651,-15.19089283896878,Crawfordsville-TP5-4353,21,44,29500.0,19.17,174.45,59.0,,,,,,,,,,,1.69,211.0,Crawfordsville,TP5,4353
410,Crawfordsville-TP5-4353_21_45,101.59,103.0,20318,88.71,91.0,17742,81.86,84.0,16372,-0.017982890313305,-0.0143266475644699,-3.596578062661013,-0.0691081317812423,-0.0666666666666666,-13.821626356248466,Crawfordsville-TP5-4353,21,45,33000.0,19.36,174.96,66.0,,,,,,,,,,,3.03,233.0,Crawfordsville,TP5,4353
411,Crawfordsville-TP5-4353_21_46,104.44278606965176,107.0,20993,91.44776119402984,94.0,18381,81.87064676616916,83.0,16456,-0.0107262415802223,-0.008695652173913,-2.1559745576247007,-0.0683100755557262,-0.0652173913043478,-13.730325186700972,Crawfordsville-TP5-4353,21,46,29000.0,14.88,134.63,58.0,,,,,,,,,,,0.0,191.0,Crawfordsville,TP5,4353
412,Crawfordsville-TP5-4353_22_42,97.95260663507108,100.0,20668,85.00473933649289,86.0,17936,78.92417061611374,79.0,16653,-0.0232684471899994,-0.0180878552971576,-4.909642357089883,-0.0744400554773354,-0.0697674418604651,-15.706851705717773,Crawfordsville-TP5-4353,22,42,31000.0,21.62,193.79,62.0,,,,,,,,,,,1.61,199.0,Crawfordsville,TP5,4353
413,Crawfordsville-TP5-4353_22_43,102.63849765258216,103.0,21862,89.5774647887324,91.0,19080,81.58215962441315,82.0,17377,-0.0149611607730125,-0.0144927536231884,-3.186727244651681,-0.0690855926212213,-0.0693877551020408,-14.715231228320148,Crawfordsville-TP5-4353,22,43,28000.0,14.92,133.58,56.0,,,,,,,,,,,14.29,224.0,Crawfordsville,TP5,4353
414,Crawfordsville-TP5-4353_22_44,104.16425120772946,105.0,21562,90.9855072463768,91.0,18834,83.06280193236715,83.0,17194,-0.0158820557564076,-0.0138504155124653,-3.2875855415763806,-0.0697500119016976,-0.0673575129533678,-14.43825246365141,Crawfordsville-TP5-4353,22,44,30000.0,20.01,181.25,60.0,,,,,,,,,,,0.0,227.0,Crawfordsville,TP5,4353
415,Crawfordsville-TP5-4353_22_45,111.01980198019804,113.0,22426,95.78217821782178,99.0,19348,86.4059405940594,88.0,17454,-0.016492381058509,-0.0155325528761646,-3.3314609738188263,-0.0757109901730052,-0.0730436991869918,-15.293620014947058,Crawfordsville-TP5-4353,22,45,33000.0,23.06,207.91,66.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP5,4353
416,Crawfordsville-TP5-4353_22_46,109.15789473684212,112.0,22814,94.11483253588516,97.0,19670,84.23923444976077,88.0,17606,-0.0162264212258806,-0.0124481327800829,-3.3913220362090475,-0.0782022678103483,-0.0717703349282296,-16.344273972362792,Crawfordsville-TP5-4353,22,46,27500.0,18.13,160.6,55.0,,,,,,,,,,,1.82,228.0,Crawfordsville,TP5,4353
417,Crawfordsville-TP5-4353_23_42,111.51470588235294,112.0,22749,94.90686274509804,95.5,19361,85.34803921568627,85.0,17411,-0.0198407280394068,-0.0169903913563445,-4.047508520038994,-0.0828134455844498,-0.0786959214367866,-16.893942899227774,Crawfordsville-TP5-4353,23,42,34500.0,21.08,183.18,69.0,,,,,,,,,,,0.0,201.0,Crawfordsville,TP5,4353
418,Crawfordsville-TP5-4353_23_43,101.86,105.0,20372,88.445,91.0,17689,80.2,83.0,16040,-0.0168950944745858,-0.015121720705477,-3.379018894917162,-0.0737791943840062,-0.0697674418604651,-14.755838876801253,Crawfordsville-TP5-4353,23,43,28000.0,19.49,175.93,56.0,,,,,,,,,,,1.79,233.0,Crawfordsville,TP5,4353
419,Crawfordsville-TP5-4353_23_44,104.9004975124378,106.0,21085,92.37810945273633,94.0,18568,83.19900497512438,84.0,16723,-0.009607465702523,-0.0092592592592592,-1.9311006062071383,-0.064447274139781,-0.063063063063063,-12.953902102095991,Crawfordsville-TP5-4353,23,44,29000.0,20.47,184.77,58.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP5,4353
420,Crawfordsville-TP5-4353_23_45,110.50232558139535,112.0,23758,95.72093023255816,97.0,20580,85.61860465116278,87.0,18408,-0.0135931466719209,-0.0111358574610244,-2.922526534463004,-0.073916520834893,-0.0710382513661202,-15.892051979502003,Crawfordsville-TP5-4353,23,45,32500.0,24.31,208.95,65.0,,,,,,,,,,,3.08,226.0,Crawfordsville,TP5,4353
421,Crawfordsville-TP5-4353_23_46,99.19138755980862,101.0,20731,84.7464114832536,87.0,17712,78.02870813397129,79.0,16308,-0.025737144603178,-0.0206185567010309,-5.379063222064211,-0.0825138588767629,-0.0761421319796954,-17.245396505243455,Crawfordsville-TP5-4353,23,46,32500.0,16.25,144.46,65.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP5,4353
422,Crawfordsville-TP5-4353_24_42,97.2512077294686,98.0,20131,83.69565217391305,85.0,17325,77.45410628019323,78.0,16033,-0.0229916274399765,-0.0216718266253869,-4.759266880075143,-0.0768885198343246,-0.073170731707317,-15.91592360570521,Crawfordsville-TP5-4353,24,42,28500.0,24.04,214.47,57.0,,,,,,,,,,,1.75,238.0,Crawfordsville,TP5,4353
423,Crawfordsville-TP5-4353_24_43,100.62135922330096,101.0,20728,88.19902912621359,89.0,18169,80.74757281553399,81.0,16634,-0.0152909101778896,-0.0132456140350877,-3.1499274966452626,-0.0674610266279161,-0.0648586336609634,-13.896971485350718,Crawfordsville-TP5-4353,24,43,29500.0,23.3,211.79,59.0,,,,,,,,,,,6.78,223.0,Crawfordsville,TP5,4353
424,Crawfordsville-TP5-4353_24_44,100.82857142857142,102.0,21174,88.4047619047619,90.0,18565,80.27619047619048,80.0,16858,-0.0128142262022986,-0.0125957371203035,-2.6909875024827183,-0.0668046758077057,-0.0656773133408647,-14.028981919618197,Crawfordsville-TP5-4353,24,44,31500.0,17.86,163.09,63.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP5,4353
425,Crawfordsville-TP5-4353_24_45,103.435,106.0,20687,90.68,92.0,18136,82.44,84.0,16488,-0.0136097213349056,-0.0140562815772389,-2.721944266981133,-0.0673415331450076,-0.0653189760260056,-13.46830662900152,Crawfordsville-TP5-4353,24,45,35500.0,21.65,194.97,71.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP5,4353
426,Crawfordsville-TP5-4353_24_46,106.74,109.0,21348,93.73,95.0,18746,83.16,84.0,16632,-0.0075917801315457,-0.008276633636239,-1.518356026309149,-0.0667254946722222,-0.0638297872340425,-13.345098934444447,Crawfordsville-TP5-4353,24,46,26000.0,23.15,207.99,52.0,,,,,,,,,,,0.0,210.0,Crawfordsville,TP5,4353
427,Crawfordsville-TP5-4353_25_42,102.13300492610836,103.0,20733,88.47290640394088,91.0,17960,81.21674876847291,83.0,16487,-0.0204362026518084,-0.0177514792899408,-4.148549138317111,-0.0748253619459238,-0.0718954248366013,-15.189548475022546,Crawfordsville-TP5-4353,25,42,26000.0,19.46,178.52,52.0,,,,,,,,,,,0.0,223.0,Crawfordsville,TP5,4353
428,Crawfordsville-TP5-4353_25_43,95.91469194312796,96.0,20238,83.41232227488152,85.0,17600,78.28909952606635,79.0,16519,-0.0228450955280937,-0.0206185567010309,-4.820315156427771,-0.0709298801267773,-0.0683229813664596,-14.966204706750029,Crawfordsville-TP5-4353,25,43,31500.0,18.11,165.76,63.0,,,,,,,,,,,0.0,224.0,Crawfordsville,TP5,4353
429,Crawfordsville-TP5-4353_25_44,99.47826086956522,100.0,20592,86.68115942028986,87.0,17943,80.1256038647343,80.0,16586,-0.0192297308334964,-0.0162412993039443,-3.980554282533767,-0.0704220473084064,-0.0679611650485436,-14.577363792840126,Crawfordsville-TP5-4353,25,44,28000.0,15.98,146.6,56.0,,,,,,,,,,,0.0,254.0,Crawfordsville,TP5,4353
430,Crawfordsville-TP5-4353_25_45,101.70531400966183,103.0,21053,89.28019323671498,91.0,18481,80.95652173913044,82.0,16758,-0.0128842508832988,-0.0087463556851311,-2.667039932842864,-0.0670815832550338,-0.0628571428571428,-13.885887733792002,Crawfordsville-TP5-4353,25,45,30500.0,18.79,164.67,61.0,,,,,,,,,,,1.64,245.0,Crawfordsville,TP5,4353
431,Crawfordsville-TP5-4353_25_46,102.13207547169812,103.0,21652,89.4245283018868,91.5,18958,81.36792452830188,83.0,17250,-0.0148041019523319,-0.0120507117179378,-3.1384696138943746,-0.0688313970937167,-0.0673866216452232,-14.592256183867944,Crawfordsville-TP5-4353,25,46,34500.0,19.04,170.46,69.0,,,,,,,,,,,8.7,221.0,Crawfordsville,TP5,4353
432,Crawfordsville-TP5-4353_26_42,100.57004830917874,102.0,20818,88.1304347826087,90.0,18243,80.26570048309179,82.0,16615,-0.0144816963599734,-0.0124688279301745,-2.9977111465145097,-0.067852270114559,-0.0658682634730539,-14.045419913713712,Crawfordsville-TP5-4353,26,42,29000.0,24.02,219.6,58.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP5,4353
433,Crawfordsville-TP5-4353_26_43,103.765,103.0,20753,90.05,91.0,18010,81.94,82.0,16388,-0.0170267262749615,-0.0153065208902772,-3.4053452549923064,-0.0731104411126068,-0.0707070707070707,-14.622088222521375,Crawfordsville-TP5-4353,26,43,35000.0,20.64,185.22,70.0,,,,,,,,,,,0.0,227.0,Crawfordsville,TP5,4353
434,Crawfordsville-TP5-4353_26_44,109.53,111.0,21906,96.1,97.0,19220,85.435,87.0,17087,-0.0076556973244225,-0.0063694267515923,-1.531139464884519,-0.0664023791890404,-0.0646766169154228,-13.280475837808098,Crawfordsville-TP5-4353,26,44,32500.0,24.28,210.22,65.0,,,,,,,,,,,3.08,255.0,Crawfordsville,TP5,4353
435,Crawfordsville-TP5-4353_26_45,96.38277511961722,98.0,20144,83.43540669856459,86.0,17438,78.13397129186603,80.0,16330,-0.0249308096730561,-0.0205949656750572,-5.210539221668739,-0.0748128679696323,-0.0695652173913043,-15.635889405653156,Crawfordsville-TP5-4353,26,45,29000.0,20.77,187.26,58.0,,,,,,,,,,,0.0,229.0,Crawfordsville,TP5,4353
436,Crawfordsville-TP5-4353_26_46,106.77073170731708,107.0,21888,91.91707317073173,92.0,18843,83.68780487804878,84.0,17156,-0.0190502973517381,-0.0182555780933062,-3.905310957106324,-0.07663211239207,-0.074074074074074,-15.709583040374358,Crawfordsville-TP5-4353,26,46,28000.0,18.96,166.56,56.0,,,,,,,,,,,1.79,241.0,Crawfordsville,TP5,4353
437,Crawfordsville-TP5-4353_27_42,99.57004830917874,101.0,20611,85.56038647342996,87.0,17711,78.96618357487922,80.0,16346,-0.0226856483831557,-0.0193548387096774,-4.695929215313247,-0.0775234059464974,-0.074074074074074,-16.047345030924966,Crawfordsville-TP5-4353,27,42,24000.0,16.96,154.87,48.0,,,,,,,,,,,0.0,234.0,Crawfordsville,TP5,4353
438,Crawfordsville-TP5-4353_27_43,100.10628019323671,101.0,20722,86.84541062801932,89.0,17977,79.65700483091787,80.0,16489,-0.0192881444660972,-0.0153846153846153,-3.992645904482127,-0.0735958924835737,-0.0673575129533678,-15.23434974409976,Crawfordsville-TP5-4353,27,43,31000.0,16.62,146.7,62.0,,,,,,,,,,,3.23,248.0,Crawfordsville,TP5,4353
439,Crawfordsville-TP5-4353_27_44,102.68055555555556,102.0,22179,89.4074074074074,91.0,19312,80.73611111111111,80.0,17439,-0.0138062468944643,-0.0131696093054447,-2.982149329204298,-0.0707233551337062,-0.0682194478005996,-15.276244708880547,Crawfordsville-TP5-4353,27,44,31000.0,18.32,164.02,62.0,,,,,,,,,,,3.23,256.0,Crawfordsville,TP5,4353
440,Crawfordsville-TP5-4353_27_45,101.38805970149254,102.0,20379,87.65671641791045,90.0,17619,81.25373134328358,82.0,16332,-0.0222924083998941,-0.0176991150442477,-4.480774088378723,-0.0744776471731164,-0.0707070707070707,-14.9700070817964,Crawfordsville-TP5-4353,27,45,26500.0,21.25,189.36,53.0,,,,,,,,,,,3.77,260.0,Crawfordsville,TP5,4353
441,Crawfordsville-TP5-4353_27_46,99.89,100.0,19978,86.9,87.0,17380,80.23,80.0,16046,-0.0190271063214184,-0.0177215189873417,-3.805421264283683,-0.0709491194031008,-0.0694532358397904,-14.18982388062017,Crawfordsville-TP5-4353,27,46,32500.0,15.37,139.87,65.0,,,,,,,,,,,0.0,247.0,Crawfordsville,TP5,4353
442,Crawfordsville-TP5-4353_28_42,106.1044776119403,107.0,21327,91.70149253731344,92.0,18432,81.33830845771145,83.0,16349,-0.0126626745550881,-0.0099009900990099,-2.5451975855727165,-0.0756108474119881,-0.0714285714285714,-15.197780329809628,Crawfordsville-TP5-4353,28,42,25000.0,24.7,211.78,50.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP5,4353
443,Crawfordsville-TP5-4353_28_43,99.46666666666668,101.5,20888,86.3952380952381,90.0,18143,78.75714285714285,79.0,16539,-0.0177364555289012,-0.0130724538619275,-3.724655661069263,-0.0729162172974286,-0.0683760683760683,-15.312405632460024,Crawfordsville-TP5-4353,28,43,32500.0,24.54,216.61,65.0,,,,,,,,,,,0.0,229.0,Crawfordsville,TP5,4353
444,Crawfordsville-TP5-4353_28_44,102.91044776119404,106.0,20685,89.98009950248756,92.0,18086,81.31840796019901,84.0,16345,-0.0135172310768086,-0.0115830115830115,-2.716963446438536,-0.0694653832853631,-0.0655737704918032,-13.962542040357995,Crawfordsville-TP5-4353,28,44,32000.0,18.86,167.66,64.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP5,4353
445,Crawfordsville-TP5-4353_28_45,102.94685990338164,103.0,21310,88.76328502415458,90.0,18374,80.99033816425121,80.0,16765,-0.0199067542998919,-0.0146341463414634,-4.12069814007764,-0.0768183481490547,-0.0705394190871369,-15.90139806685433,Crawfordsville-TP5-4353,28,45,28000.0,21.17,191.54,56.0,,,,,,,,,,,3.57,271.0,Crawfordsville,TP5,4353
446,Crawfordsville-TP5-4353_28_46,103.3661971830986,107.0,22017,90.84976525821595,95.0,19351,81.67605633802818,84.0,17397,-0.0104095054216551,-0.0088495575221238,-2.2172246548125445,-0.0661712671969959,-0.0638297872340425,-14.09447991296014,Crawfordsville-TP5-4353,28,46,32500.0,17.26,156.34,65.0,,,,,,,,,,,3.08,199.0,Crawfordsville,TP5,4353
447,Crawfordsville-TP5-4353_29_42,104.95833333333331,109.0,22671,90.73148148148148,95.0,19598,79.72685185185185,83.0,17221,-0.0118457765602336,-0.0071957343272764,-2.5586877370104597,-0.0770501951188671,-0.0709173557715556,-16.642842145675306,Crawfordsville-TP5-4353,29,42,21500.0,28.31,243.93,43.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP5,4353
448,Crawfordsville-TP5-4353_29_43,100.34653465346534,101.5,20270,86.63861386138613,88.0,17501,79.9950495049505,80.0,16159,-0.0214129750749958,-0.0180878552971576,-4.325420965149152,-0.0749244997669689,-0.0715994531784005,-15.134748952927737,Crawfordsville-TP5-4353,29,43,32500.0,18.86,170.44,65.0,,,,,,,,,,,10.77,253.0,Crawfordsville,TP5,4353
449,Crawfordsville-TP5-4353_29_44,106.72,109.0,21344,93.88,96.0,18776,84.975,89.0,16995,-0.0115347954983963,-0.0091505091365601,-2.306959099679262,-0.0656228199540649,-0.0622577519379844,-13.124563990812993,Crawfordsville-TP5-4353,29,44,29500.0,17.45,157.15,59.0,,,,,,,,,,,3.39,264.0,Crawfordsville,TP5,4353
450,Crawfordsville-TP5-4353_29_45,100.5024154589372,103.0,20804,86.56521739130434,91.0,17919,79.70531400966183,83.0,16499,-0.024139196495796,-0.0194174757281553,-4.996813674629791,-0.0793821543043129,-0.0729166666666666,-16.432105940992788,Crawfordsville-TP5-4353,29,45,28500.0,19.29,173.31,57.0,,,,,,,,,,,0.0,210.0,Crawfordsville,TP5,4353
451,Crawfordsville-TP5-4353_29_46,108.20098039215686,110.0,22073,92.98039215686276,95.0,18968,83.97549019607843,84.0,17131,-0.0181529859841026,-0.0148838092425185,-3.7032091407569303,-0.0782270957413237,-0.0744241251978195,-15.958327531230037,Crawfordsville-TP5-4353,29,46,31000.0,13.16,113.11,62.0,,,,,,,,,,,0.0,248.0,Crawfordsville,TP5,4353
452,Crawfordsville-TP5-4353_30_42,104.15,106.0,20830,91.14,92.0,18228,83.005,84.0,16601,-0.0140631389958392,-0.013550135501355,-2.8126277991678474,-0.0677493335213668,-0.0660345714349605,-13.549866704273374,Crawfordsville-TP5-4353,30,42,25500.0,17.96,163.82,51.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP5,4353
453,Crawfordsville-TP5-4353_30_43,104.6439024390244,105.0,21452,90.8048780487805,92.0,18615,83.08780487804879,84.0,17033,-0.0187717762988637,-0.0169491525423728,-3.8482141412670647,-0.0734014198782552,-0.0686274509803921,-15.04729107504232,Crawfordsville-TP5-4353,30,43,28000.0,20.54,188.0,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP5,4353
454,Crawfordsville-TP5-4353_30_44,103.72897196261682,106.0,22198,90.54672897196262,92.0,19377,82.83177570093459,84.0,17726,-0.0163028835394082,-0.0128534704370179,-3.4888170774333727,-0.0696699669563746,-0.0643274853801169,-14.909372928664178,Crawfordsville-TP5-4353,30,44,32500.0,19.91,179.51,65.0,,,,,,,,,,,23.08,202.0,Crawfordsville,TP5,4353
455,Crawfordsville-TP5-4353_30_45,104.4095238095238,108.0,21926,92.36190476190475,95.5,19396,83.81428571428572,87.0,17601,-0.010101443953109,-0.0079685485405085,-2.1213032301529107,-0.0625492038922371,-0.0602928957208142,-13.135332817369797,Crawfordsville-TP5-4353,30,45,31000.0,17.46,158.15,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP5,4353
456,Crawfordsville-TP5-4353_30_46,102.61083743842364,102.0,20830,87.92118226600985,87.0,17848,80.08866995073892,79.0,16258,-0.0211920399350684,-0.0197183098591549,-4.301984106818899,-0.0800626782438868,-0.0769230769230769,-16.25272368350902,Crawfordsville-TP5-4353,30,46,24500.0,18.23,161.49,49.0,,,,,,,,,,,2.04,244.0,Crawfordsville,TP5,4353
457,Crawfordsville-TP5-4353_31_42,108.905,110.0,21781,94.97,95.0,18994,84.64,84.0,16928,-0.011016301740332,-0.0113507524221809,-2.203260348066404,-0.0709086913246191,-0.0691775965969514,-14.181738264923826,Crawfordsville-TP5-4353,31,42,29500.0,19.97,181.52,59.0,,,,,,,,,,,8.47,209.0,Crawfordsville,TP5,4353
458,Crawfordsville-TP5-4353_31_43,110.57894736842104,112.0,23111,95.82775119617224,96.0,20028,85.7464114832536,87.0,17921,-0.0134560667074704,-0.0122249388753056,-2.812317941861314,-0.0736398795606969,-0.0711297071129707,-15.390734828185652,Crawfordsville-TP5-4353,31,43,24500.0,16.54,150.17,49.0,,,,,,,,,,,32.65,212.0,Crawfordsville,TP5,4353
459,Crawfordsville-TP5-4353_31_44,103.11881188118812,105.0,20830,90.46039603960396,92.0,18273,82.81683168316832,84.0,16729,-0.0157315593934237,-0.0110866925274217,-3.1777749974715928,-0.0679293221900171,-0.0645271496594281,-13.72172308238346,Crawfordsville-TP5-4353,31,44,28000.0,16.06,146.83,56.0,,,,,,,,,,,0.0,233.0,Crawfordsville,TP5,4353
460,Crawfordsville-TP5-4353_31_45,104.885,109.0,20977,92.14,95.0,18428,84.465,88.0,16893,-0.0149281971112841,-0.0124415833617034,-2.985639422256837,-0.0663315904558851,-0.063578947368421,-13.266318091177029,Crawfordsville-TP5-4353,31,45,29000.0,21.15,191.8,58.0,,,,,,,,,,,0.0,241.0,Crawfordsville,TP5,4353
461,Crawfordsville-TP5-4353_31_46,98.85645933014354,101.0,20661,84.91866028708134,87.0,17748,80.02870813397129,82.0,16726,-0.0285656058043259,-0.0256410256410256,-5.970211613104125,-0.0787621565733943,-0.074074074074074,-16.461290723839415,Crawfordsville-TP5-4353,31,46,32000.0,11.76,106.89,64.0,,,,,,,,,,,3.12,191.0,Crawfordsville,TP5,4353
462,Crawfordsville-TP5-4353_32_42,108.16203703703704,110.0,23363,94.47222222222224,95.0,20406,84.625,84.0,18279,-0.0118166475883504,-0.0092592592592592,-2.5523958790836905,-0.0701686325198949,-0.0656336005743687,-15.156424624297308,Crawfordsville-TP5-4353,32,42,26000.0,19.87,176.64,52.0,,,,,,,,,,,5.77,224.0,Crawfordsville,TP5,4353
463,Crawfordsville-TP5-4353_32_43,103.08212560386474,107.0,21338,90.72463768115942,96.0,18780,83.04830917874396,88.0,17191,-0.0215064069634505,-0.0104166666666666,-4.45182624143426,-0.0720649499052049,-0.0612244897959183,-14.917444630377416,Crawfordsville-TP5-4353,32,43,,,,,,,,,,,,,,,,,Crawfordsville,TP5,4353
464,Crawfordsville-TP5-4353_32_44,103.46829268292684,103.0,21211,89.27804878048781,90.0,18302,82.09268292682927,82.0,16829,-0.0208644815983367,-0.0186666666666666,-4.277218727659024,-0.0755571479927421,-0.072463768115942,-15.489215338512142,Crawfordsville-TP5-4353,32,44,28500.0,20.06,180.44,57.0,,,,,,,,,,,10.53,222.0,Crawfordsville,TP5,4353
465,Crawfordsville-TP5-4353_32_45,99.3495145631068,100.0,20466,85.54854368932038,87.0,17623,80.25728155339806,80.0,16533,-0.029237725732826,-0.0198611494615597,-6.022971500962161,-0.0800241335497326,-0.0714285714285714,-16.48497151124492,Crawfordsville-TP5-4353,32,45,27500.0,17.05,153.19,55.0,,,,,,,,,,,5.45,224.0,Crawfordsville,TP5,4353
466,Crawfordsville-TP5-4353_32_46,106.80975609756098,109.0,21896,91.79512195121951,94.0,18818,83.25853658536586,84.0,17068,-0.0184241294796697,-0.0163934426229508,-3.7769465433323006,-0.0772439602120544,-0.0739299610894941,-15.83501184347117,Crawfordsville-TP5-4353,32,46,29500.0,15.43,138.31,59.0,,,,,,,,,,,0.0,248.0,Crawfordsville,TP5,4353
467,Crawfordsville-TP5-4353_33_42,103.0,103.0,20703,89.5223880597015,90.0,17994,81.8905472636816,83.0,16460,-0.0183547786578197,-0.0157728706624605,-3.689310510221768,-0.0726455318204714,-0.0674157303370786,-14.601751895914752,Crawfordsville-TP5-4353,33,42,31500.0,19.94,179.36,63.0,,,,,,,,,,,0.0,202.0,Crawfordsville,TP5,4353
468,Crawfordsville-TP5-4353_33_43,109.955,111.0,21991,96.665,97.0,19333,86.78,88.0,17356,-0.0099132431483779,-0.0077519379844961,-1.982648629675584,-0.0659447448724656,-0.0618369259606373,-13.18894897449312,Crawfordsville-TP5-4353,33,43,31500.0,15.39,138.27,63.0,,,,,,,,,,,3.17,234.0,Crawfordsville,TP5,4353
469,Crawfordsville-TP5-4353_33_44,100.13942307692308,102.0,20829,87.63942307692308,90.0,18229,80.07211538461539,82.0,16655,-0.0157195224638722,-0.0117712228223237,-3.2696606724854336,-0.068869342151999,-0.0653189760260056,-14.324823167615794,Crawfordsville-TP5-4353,33,44,24500.0,17.38,157.98,49.0,,,,,,,,,,,10.2,223.0,Crawfordsville,TP5,4353
470,Crawfordsville-TP5-4353_33_45,108.03791469194312,110.0,22796,93.25118483412322,95.0,19676,83.91469194312796,84.0,17706,-0.0162540548086667,-0.0148367952522255,-3.4296055646286883,-0.0760486298963145,-0.0717703349282296,-16.046260908122367,Crawfordsville-TP5-4353,33,45,31500.0,20.56,179.1,63.0,,,,,,,,,,,1.59,219.0,Crawfordsville,TP5,4353
471,Crawfordsville-TP5-4353_33_46,102.47087378640776,103.0,21109,89.13106796116504,90.0,18361,81.22330097087378,82.0,16732,-0.0158799564991649,-0.0153065208902772,-3.2712710388279733,-0.0711063649195439,-0.0682980368679687,-14.647911173426062,Crawfordsville-TP5-4353,33,46,26000.0,17.83,162.26,52.0,,,,,,,,,,,1.92,225.0,Crawfordsville,TP5,4353
472,Crawfordsville-TP5-4353_34_42,101.14563106796116,101.0,20836,88.81067961165049,89.0,18295,80.96601941747574,82.0,16679,-0.0133735445424433,-0.0114554902372454,-2.754950175743327,-0.0661646017411834,-0.0628571428571428,-13.629907958683797,Crawfordsville-TP5-4353,34,42,27500.0,18.95,173.25,55.0,,,,,,,,,,,0.0,206.0,Crawfordsville,TP5,4353
473,Crawfordsville-TP5-4353_34_43,105.7584541062802,106.0,21892,92.57971014492752,94.0,19164,84.4975845410628,84.0,17491,-0.0148821080685856,-0.0129870129870129,-3.0805963701972257,-0.0681763141193242,-0.0646766169154228,-14.112497022700124,Crawfordsville-TP5-4353,34,43,23500.0,19.89,181.42,47.0,,,,,,,,,,,12.77,221.0,Crawfordsville,TP5,4353
474,Crawfordsville-TP5-4353_34_44,102.51470588235294,102.0,20913,90.34803921568628,90.0,18431,83.47058823529412,83.0,17028,-0.0160685703106188,-0.0134897431853747,-3.277988343366248,-0.0648465732522074,-0.0622234513274336,-13.22870094345032,Crawfordsville-TP5-4353,34,44,31000.0,13.6,123.48,62.0,,,,,,,,,,,3.23,216.0,Crawfordsville,TP5,4353
475,Crawfordsville-TP5-4353_34_45,107.1,111.0,21420,94.75,98.0,18950,86.37,89.0,17274,-0.0113035273052569,-0.0090634441087613,-2.2607054610513844,-0.062444750186693,-0.0599539170506912,-12.48895003733861,Crawfordsville-TP5-4353,34,45,28500.0,17.68,160.15,57.0,,,,,,,,,,,0.0,212.0,Crawfordsville,TP5,4353
476,Crawfordsville-TP5-4353_34_46,100.74019607843135,102.0,20551,87.05392156862744,90.0,17759,79.47058823529412,82.0,16212,-0.0190295063026901,-0.0163048294195835,-3.882019285748798,-0.0751252441476689,-0.0715994531784005,-15.325549806124464,Crawfordsville-TP5-4353,34,46,34000.0,20.7,181.41,68.0,,,,,,,,,,,0.0,234.0,Crawfordsville,TP5,4353
