file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP6-Hybrids_23_41,-0.05375653343985879,-0.05263157894736842,-7.740940815339666,0.05375653343985879,0.05263157894736842,7.740940815339666,121.74305555555556,127.0,17531,109.5,113.0,15768,97.68055555555556,100.0,14066,-0.0019551884028351,0.0,-0.2815471300082615,MOValley-TP6-Hybrids,41,23,33000.0,17.85,168.07,66.0,,,,,5.37,66.57,10.65,4.14,1.13,1.27,1.52,173.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_42,-0.05079108821737088,-0.048586993530813756,-7.313916703301407,0.05079108821737088,0.048586993530813756,7.313916703301407,130.02083333333334,131.5,18723,117.54166666666669,117.0,16926,104.27777777777776,105.0,15016,0.0013448538989194,0.0019723865877712,0.1936589614444018,MOValley-TP6-Hybrids,42,23,31000.0,17.46,165.5,62.0,,,,,5.09,69.1,8.1,4.19,0.43,1.02,1.61,210.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_43,-0.052159760225968715,-0.04838760028720382,-7.5110054725394955,0.052159760225968715,0.04838760028720382,7.5110054725394955,124.70833333333331,124.0,17958,112.68055555555556,112.0,16226,97.92361111111111,96.5,14101,0.0051418561959565,0.007125890736342,0.7404272922177377,MOValley-TP6-Hybrids,43,23,29500.0,22.66,214.08,59.0,,,,,5.26,71.16,7.32,3.57,1.11,1.22,1.69,183.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_44,-0.050956048666857205,-0.04932735426008968,-7.337671008027438,0.050956048666857205,0.04932735426008968,7.337671008027438,124.89583333333331,128.0,17985,112.82638888888889,115.0,16247,99.36805555555556,101.0,14309,0.0029984321698488,0.0025477624422215,0.4317742324582312,MOValley-TP6-Hybrids,44,23,27000.0,16.67,157.49,54.0,,,,,5.47,68.05,9.21,3.93,1.21,1.0,1.85,193.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_45,-0.047469966497299856,-0.04521862220824159,-6.835675175611179,0.047469966497299856,0.04521862220824159,6.835675175611179,128.72916666666666,128.0,18537,117.21527777777776,116.0,16879,102.34027777777776,100.0,14737,0.0070192733529065,0.0073356649627836,1.0107753628185392,MOValley-TP6-Hybrids,45,23,27000.0,18.62,176.11,54.0,,,,,5.4,72.19,7.23,3.74,1.39,1.19,0.0,206.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_5,-0.04453772800534381,-0.044642857142857144,-6.413432832769508,0.04453772800534381,0.044642857142857144,6.413432832769508,120.57638888888889,121.0,17363,110.375,112.0,15894,99.6875,100.5,14355,0.0005791000605194,0.0,0.0833904087147986,MOValley-TP6-Hybrids,5,23,27500.0,14.71,138.66,55.0,,,,,5.12,68.59,9.93,3.93,1.19,1.16,1.82,197.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_6,-0.046280020019097035,-0.048484848484848485,-6.664322882749973,0.046280020019097035,0.048484848484848485,6.664322882749973,130.77777777777777,133.5,18832,119.27083333333331,123.0,17175,108.28472222222224,111.0,15593,-0.0014606154185772,-0.0034926313996081,-0.2103286202751282,MOValley-TP6-Hybrids,6,23,17500.0,13.58,127.44,35.0,,,,,5.17,72.23,9.39,3.95,0.41,0.91,8.57,201.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_7,-0.04264297243197991,-0.041588050314465407,-6.140588030205107,0.04264297243197991,0.041588050314465407,6.140588030205107,131.84027777777777,134.0,18985,121.16666666666669,124.0,17448,103.95138888888889,106.0,14969,0.0139073645500025,0.0140845070422535,2.002660495200365,MOValley-TP6-Hybrids,7,23,30000.0,16.6,155.25,60.0,,,,,6.03,69.57,10.74,4.08,2.35,1.62,0.0,205.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_8,-0.04717969566944626,-0.04701313462995706,-6.7938761764002615,0.04717969566944626,0.04701313462995706,6.7938761764002615,121.79861111111111,120.0,17539,110.89583333333331,109.0,15969,100.13888888888889,99.0,14420,-0.0007399728268787,0.0,-0.1065560870705439,MOValley-TP6-Hybrids,8,23,30000.0,9.89,92.91,60.0,,,,,5.28,69.96,9.31,4.46,1.29,1.37,60.0,168.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_9,-0.046411366072311916,-0.04562859430734513,-6.683236714412916,0.046411366072311916,0.04562859430734513,6.683236714412916,125.39583333333331,125.5,18057,114.33333333333331,115.0,16464,102.36805555555556,103.5,14741,0.0018366563424723,0.0021231422505307,0.2644785133160246,MOValley-TP6-Hybrids,9,23,30500.0,14.01,131.47,61.0,,,,,5.11,67.6,9.62,4.34,0.91,1.18,9.84,189.0,MOValley,TP6,Hybrids
