file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Ames-TP1-4231_11_6,35.57473508201853,30.0,8637937,57.56377182252864,48.0,13977117,37.765125962168106,30.0,9169788,0.2194846956526862,0.2198581560283688,53293.2984361244,-0.23130454876482,-0.2421052631578947,-56163.28879013472,0.23130454876482,0.2421052631578947,56163.28879013472,Ames-TP1-4231,11,6,4231,31500.0,16.85,143.59,63.0,,,,,,,,,,,0.0,231.0,PHW52 X PHZ51
Ames-TP1-4231_11_7,38.23775869524928,31.0,9284319,59.38528036902041,51.0,14419043,37.76684170424826,29.0,9169978,0.2164579712644773,0.2160804020100502,52557.07771287143,-0.2128256793409519,-0.2258064516129032,-51675.13907237985,0.2128256793409519,0.2258064516129032,51675.13907237985,Ames-TP1-4231,11,7,4231,31500.0,10.64,103.65,63.0,,,,,,,,,,,0.0,232.0,LH123HT X 3IIH6
Ames-TP1-4231_12_2,51.00575675842616,40.0,12386493,75.82450122506125,62.0,18413601,51.34560316251107,39.0,12469023,0.1907834037648682,0.1836734693877551,46330.79568727944,-0.1940032312155933,-0.2,-47112.71468455077,0.1940032312155933,0.2,47112.71468455077,Ames-TP1-4231,12,2,4231,26000.0,20.62,183.96,52.0,,,,,,,,,,,0.0,204.0,HOEGEMEYER 7089 AMXT
Ames-TP1-4231_12_3,42.33992044406378,33.0,10282165,68.45416062722362,55.0,16623956,44.76988898405587,33.0,10872278,0.2235288209511343,0.2195121951219512,54283.52711034107,-0.2351886136030877,-0.2413793103448276,-57115.084436282654,0.2351886136030877,0.2413793103448276,57115.084436282654,Ames-TP1-4231,12,3,4231,39000.0,14.48,128.42,78.0,,,,,,,,,,,0.0,212.0,PHK76 X LH198
Ames-TP1-4231_12_4,36.729324453999205,28.0,8918284,57.623501406443694,44.0,13991620,39.02686863445231,29.0,9476153,0.1941095700359881,0.1891891891891892,47131.93881000832,-0.2112356135611905,-0.2183908045977011,-51290.33056440624,0.2112356135611905,0.2183908045977011,51290.33056440624,Ames-TP1-4231,12,4,4231,26500.0,15.2,130.97,53.0,,,,,,,,,,,0.0,208.0,LH185 X W606S
Ames-TP1-4231_12_5,28.026072343545344,23.0,6804338,46.04946331337062,37.0,11180165,32.28232270394504,26.0,7837696,0.201672244344807,0.2048192771084337,48963.19751549832,-0.2380649073376997,-0.253012048192771,-57798.82659289077,0.2380649073376997,0.253012048192771,57798.82659289077,Ames-TP1-4231,12,5,4231,32000.0,13.57,111.78,64.0,,,,,,,,,,,0.0,227.0,F42 X MO17
Ames-TP1-4231_12_6,32.38312340909278,28.0,7862169,52.558710139793895,45.0,12760519,33.30323412387864,27.0,8085559,0.2267190544034407,0.2258064516129032,55044.21234239377,-0.2317141778996901,-0.2473118279569892,-56256.95839555418,0.2317141778996901,0.2473118279569892,56256.95839555418,Ames-TP1-4231,12,6,4231,,,,,,,,,,,,,,,,,
Ames-TP1-4231_12_7,39.35307324709566,33.0,9552565,60.71146082227898,52.0,14737100,39.55298673477795,32.0,9601092,0.2114097446064687,0.2096219931271477,51317.60140577423,-0.2112238159941932,-0.2229299363057325,-51272.46909443046,0.2112238159941932,0.2229299363057325,51272.46909443046,Ames-TP1-4231,12,7,4231,34000.0,13.21,107.98,68.0,,,,,,,,,,,2.94,230.0,B73 X MO17
Ames-TP1-4231_13_2,44.291590478543775,32.0,10754884,69.98547483732806,53.0,16993873,45.45887488674739,31.0,11038324,0.2203664083220084,0.2155844155844155,53509.37126875009,-0.227882947346855,-0.2313432835820895,-55334.53727476335,0.227882947346855,0.2313432835820895,55334.53727476335,Ames-TP1-4231,13,2,4231,31500.0,15.73,128.91,63.0,,,,,,,,,,,0.0,215.0,PIONEER 1311 AMXT
Ames-TP1-4231_13_3,36.93339868931059,30.0,8966432,62.02166633027561,51.0,15057186,38.224567806139895,30.0,9279893,0.2366302065592429,0.2333333333333333,57447.42513700708,-0.2459062630799864,-0.2577319587628865,-59699.40120671755,0.2459062630799864,0.2577319587628865,59699.40120671755,Ames-TP1-4231,13,3,4231,34500.0,15.83,140.89,69.0,,,,,,,,,,,0.0,172.0,PHJ40 X LH82
Ames-TP1-4231_13_4,33.69877741345504,25.0,8180850,54.10211151571073,42.0,13134045,38.26115898568157,29.0,9288432,0.1935575020158442,0.2,46988.793419374415,-0.2242349492915817,-0.2368421052631578,-54436.173229821536,0.2242349492915817,0.2368421052631578,54436.173229821536,Ames-TP1-4231,13,4,4231,30000.0,12.53,121.67,60.0,,,,,,,,,,,0.0,205.0,PHK56 X LH145
Ames-TP1-4231_13_5,29.86546161577881,25.0,7250020,49.00805335398507,41.0,11896999,34.28520819258844,27.0,8322940,0.2039563594742485,0.2093023255813953,49511.63000053069,-0.2345048667407845,-0.25,-56927.46343052588,0.2345048667407845,0.25,56927.46343052588,Ames-TP1-4231,13,5,4231,31000.0,15.7,141.72,62.0,,,,,,,,,,,0.0,214.0,N209 X 3IIH6
Ames-TP1-4231_13_6,34.23134758785482,28.0,8308975,54.60472541507024,45.0,13254205,37.34588637580851,30.0,9064967,0.2063258097597168,0.2048192771084337,50081.46380297607,-0.2241442484207979,-0.2352941176470588,-54406.53341918028,0.2241442484207979,0.2352941176470588,54406.53341918028,Ames-TP1-4231,13,6,4231,29000.0,22.93,193.95,58.0,,,,,,,,,,,0.0,234.0,PHG39 X PHN82
Ames-TP1-4231_13_7,39.16196507071964,32.0,9505353,61.158887437736645,52.0,14844424,39.04013282849715,30.0,9475782,0.224176760093829,0.2227979274611398,54411.9590332141,-0.2216563989319427,-0.2307692307692307,-53800.2194923622,0.2216563989319427,0.2307692307692307,53800.2194923622,Ames-TP1-4231,13,7,4231,30500.0,15.05,129.52,61.0,,,,,,,,,,,0.0,213.0,PHW52 X LH185
