signalname,R2,location
GNDVI_mean_TP4,0.0799648725622016,Lincoln
SAVI_mean_TP4,0.19302016245288056,Lincoln
Red_mean_TP4,0.30795002317301245,Lincoln
Green_mean_TP4,0.19760112893573842,Lincoln
Blue_mean_TP4,0.11661240558788666,Lincoln
GLI_mean_TP4,0.2556776154384311,Lincoln
NDRE_mean_TP4,0.15298756676600697,Lincoln
RedEdge_mean_TP4,0.1612460566878442,Lincoln
DeepBlue_mean_TP4,0.015686109908893933,Lincoln
Nir_mean_TP4,0.001020647240949777,Lincoln
GRVI_median_TP4,0.32273149821065455,Lincoln
NGRDI_median_TP4,0.32273149821065455,Lincoln
