signalname,R2,location
Nir_mean_TP2,0.0005205253067819475,Scottsbluff
Red_median_TP2,0.0006011860486950608,Scottsbluff
Green_median_TP2,0.011824369442489551,Scottsbluff
Blue_median_TP2,0.004988019973017905,Scottsbluff
GLI_median_TP2,0.00821095955143724,Scottsbluff
GRVI_median_TP2,0.007082564162141187,Scottsbluff
NGRDI_median_TP2,0.007082564162141187,Scottsbluff
NDVI_median_TP2,0.0002482845648333033,Scottsbluff
GNDVI_median_TP2,0.004423816509373682,Scottsbluff
SAVI_median_TP2,0.00024811924590662215,Scottsbluff
NDRE_median_TP2,0.012240273751203633,Scottsbluff
RedEdge_median_TP2,0.009909195279727506,Scottsbluff
DeepBlue_median_TP2,0.009077946418322767,Scottsbluff
Nir_median_TP2,4.777123809678508e-06,Scottsbluff
Red_sum_TP2,6.991388948477199e-05,Scottsbluff
Green_sum_TP2,0.005839683697515835,Scottsbluff
Blue_sum_TP2,0.00231941841030614,Scottsbluff
GLI_sum_TP2,0.005257112995575135,Scottsbluff
GRVI_sum_TP2,0.005367946437946237,Scottsbluff
NGRDI_sum_TP2,0.005367946437946237,Scottsbluff
NDVI_sum_TP2,0.002602490726964344,Scottsbluff
GNDVI_sum_TP2,0.013727587731517624,Scottsbluff
SAVI_sum_TP2,0.00260235950930482,Scottsbluff
NDRE_sum_TP2,0.02091961090210132,Scottsbluff
RedEdge_sum_TP2,0.0016900328699813642,Scottsbluff
DeepBlue_sum_TP2,0.004368129120892686,Scottsbluff
Nir_sum_TP2,0.0022238375768102417,Scottsbluff
Red_mean_TP4,0.02606979752055664,Scottsbluff
Green_mean_TP4,0.06878626514769823,Scottsbluff
Blue_mean_TP4,0.024472845476168268,Scottsbluff
GLI_mean_TP4,0.029056091512361056,Scottsbluff
GRVI_mean_TP4,8.670950481164954e-05,Scottsbluff
NGRDI_mean_TP4,8.670950481164954e-05,Scottsbluff
NDVI_mean_TP4,0.015481987865168969,Scottsbluff
GNDVI_mean_TP4,0.04459754933251496,Scottsbluff
SAVI_mean_TP4,0.015470963520314972,Scottsbluff
NDRE_mean_TP4,0.07184341366646638,Scottsbluff
RedEdge_mean_TP4,0.06624892341797284,Scottsbluff
DeepBlue_mean_TP4,0.008275113291011856,Scottsbluff
Nir_mean_TP4,0.0014246241294696659,Scottsbluff
Red_median_TP4,0.010672868605849551,Scottsbluff
Green_median_TP4,0.05640673703875051,Scottsbluff
Blue_median_TP4,0.008423594801342131,Scottsbluff
GLI_median_TP4,0.06968691320193084,Scottsbluff
GRVI_median_TP4,0.04028592066597031,Scottsbluff
NGRDI_median_TP4,0.04028592066597031,Scottsbluff
NDVI_median_TP4,0.0031397401776572386,Scottsbluff
GNDVI_median_TP4,0.02892697563121007,Scottsbluff
SAVI_median_TP4,0.0031363884135104723,Scottsbluff
NDRE_median_TP4,0.06760282717507662,Scottsbluff
RedEdge_median_TP4,0.07007813123305018,Scottsbluff
DeepBlue_median_TP4,0.0005208566759064929,Scottsbluff
Nir_median_TP4,0.002813606707630068,Scottsbluff
Red_sum_TP4,0.022858465230011296,Scottsbluff
Green_sum_TP4,0.0650137993658801,Scottsbluff
Blue_sum_TP4,0.01856651870677053,Scottsbluff
GLI_sum_TP4,0.023368863892182356,Scottsbluff
GRVI_sum_TP4,0.0005110315552808661,Scottsbluff
NGRDI_sum_TP4,0.0005110315552808661,Scottsbluff
NDVI_sum_TP4,0.01825126570501257,Scottsbluff
GNDVI_sum_TP4,0.040274495206892996,Scottsbluff
SAVI_sum_TP4,0.01824360106784167,Scottsbluff
NDRE_sum_TP4,0.06989085166385164,Scottsbluff
RedEdge_sum_TP4,0.054998394317087404,Scottsbluff
DeepBlue_sum_TP4,0.003175467894772671,Scottsbluff
Nir_sum_TP4,6.302831448596392e-05,Scottsbluff
Red_mean_TP3,0.0094493922736612,Scottsbluff
Green_mean_TP3,0.057652720523709476,Scottsbluff
Blue_mean_TP3,0.010536192379628828,Scottsbluff
GLI_mean_TP3,0.03106648351872644,Scottsbluff
GRVI_mean_TP3,0.007304818332351709,Scottsbluff
NGRDI_mean_TP3,0.007304818332351709,Scottsbluff
NDVI_mean_TP3,0.006742785884572177,Scottsbluff
GNDVI_mean_TP3,0.03677348656621595,Scottsbluff
SAVI_mean_TP3,0.006741126203097877,Scottsbluff
NDRE_mean_TP3,0.07924577764074392,Scottsbluff
RedEdge_mean_TP3,0.05280414034706708,Scottsbluff
DeepBlue_mean_TP3,0.004844080802723425,Scottsbluff
Nir_mean_TP3,0.00014957314734768157,Scottsbluff
Red_median_TP3,0.0019288551637183587,Scottsbluff
Green_median_TP3,0.04609200074570867,Scottsbluff
Blue_median_TP3,0.0021073594138400205,Scottsbluff
GLI_median_TP3,0.07151190748444111,Scottsbluff
GRVI_median_TP3,0.040586341716757214,Scottsbluff
NGRDI_median_TP3,0.040586341716757214,Scottsbluff
NDVI_median_TP3,0.00011337779791680371,Scottsbluff
GNDVI_median_TP3,0.01836178208646931,Scottsbluff
SAVI_median_TP3,0.00011323034938213578,Scottsbluff
NDRE_median_TP3,0.05448001600422166,Scottsbluff
RedEdge_median_TP3,0.05896094673469317,Scottsbluff
DeepBlue_median_TP3,0.00024594806663668696,Scottsbluff
Nir_median_TP3,0.0003660629840722188,Scottsbluff
Red_sum_TP3,0.006902374805225535,Scottsbluff
Green_sum_TP3,0.051438417311959424,Scottsbluff
Blue_sum_TP3,0.005791004320317386,Scottsbluff
GLI_sum_TP3,0.026806389616084052,Scottsbluff
GRVI_sum_TP3,0.005863334819997169,Scottsbluff
NGRDI_sum_TP3,0.005863334819997169,Scottsbluff
