file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP2-4351_2_14,69.4375,69.0,9999,83.48611111111111,82.0,12022,73.75,73.0,10620,0.07921871275954893,0.07511988401918145,11.407494637375047,0.09689746576947222,0.09090909090909091,13.953235070804
Crawfordsville-TP2-4351_2_15,65.74305555555556,69.0,9467,79.40277777777777,81.0,11434,70.27083333333333,71.0,10119,0.08201063867065936,0.07348242811501597,11.809531968574948,0.1061316181403714,0.08360215053763441,15.282953012213483
Crawfordsville-TP2-4351_2_16,71.74305555555556,72.0,10331,88.39583333333333,87.5,12729,74.03472222222223,73.0,10661,0.10047081223621458,0.09382141345746932,14.4677969620149,0.11174590057218288,0.1,16.091409682394335
Crawfordsville-TP2-4351_2_17,73.66666666666667,75.0,10608,86.57638888888889,87.0,12467,76.63194444444444,77.0,11035,0.0757023777417199,0.06746667146429663,10.901142394807666,0.09100568962421349,0.07407407407407407,13.104819305886743
Crawfordsville-TP2-4351_2_18,61.729166666666664,62.0,8889,76.375,76.0,10998,68.24305555555556,68.0,9827,0.084662647076638,0.07849829351535836,12.19142117903587,0.11575968550428378,0.10638297872340426,16.669394712616864
Crawfordsville-TP2-4351_2_19,70.68055555555556,71.0,10178,86.34027777777777,87.0,12433,74.42361111111111,74.0,10717,0.09407350846779888,0.08162294132251924,13.54658521936304,0.11420690149216857,0.09333333333333334,16.445793814872275
Crawfordsville-TP2-4351_2_20,66.75694444444444,66.0,9613,82.50694444444444,82.0,11881,71.63194444444444,71.0,10315,0.09065582802144473,0.08957898678649762,13.05443923508804,0.11163112885650045,0.10668563300142248,16.074882555336064
Crawfordsville-TP2-4351_3_13,72.47916666666667,75.0,10437,89.31944444444444,90.5,12862,75.11111111111111,76.5,10816,0.10273294000104877,0.09193341869398208,14.793543360151023,0.11948371086064132,0.09872721018231853,17.20565436393235
Crawfordsville-TP2-4351_3_14,77.45833333333333,78.0,11154,90.9375,91.0,13095,78.42361111111111,79.0,11293,0.07949723249730827,0.07578980959472396,11.44760147961239,0.08506366419062619,0.07879945630211968,12.249167643450171
Crawfordsville-TP2-4351_3_15,73.18055555555556,74.0,10538,88.375,89.0,12726,75.30555555555556,76.0,10844,0.0902493073213087,0.08444272717692929,12.995900254268452,0.10037732439352166,0.09251336898395722,14.45433471266712
Crawfordsville-TP2-4351_3_16,73.01388888888889,74.0,10514,90.02777777777777,90.5,12964,76.02083333333333,76.5,10947,0.09735964926096163,0.09193341869398208,14.019789493578475,0.11018068006495538,0.09872721018231853,15.866017929353575
Crawfordsville-TP2-4351_3_17,70.76388888888889,71.5,10190,86.22916666666667,87.0,12417,74.63194444444444,75.0,10747,0.09236640701335111,0.08360215053763441,13.30076260992256,0.11289041307433353,0.09536258240509207,16.25621948270403
Crawfordsville-TP2-4351_3_18,70.20833333333333,72.0,10110,85.27083333333333,87.0,12279,73.53472222222223,75.0,10589,0.08878667996958121,0.08430836522689994,12.785281915619695,0.10341976412448345,0.0931782945736434,14.892446033925616
Crawfordsville-TP2-4351_3_19,61.59027777777778,63.0,8869,77.45833333333333,78.5,11154,66.77083333333333,68.0,9615,0.0984942119030693,0.09090909090909091,14.183166514041979,0.12403110211524535,0.11189358372456965,17.86047870459533
Crawfordsville-TP2-4351_3_20,70.51388888888889,74.0,10154,85.625,87.5,12330,74.44444444444444,76.5,10720,0.08735313153142779,0.08074534161490683,12.578850940525601,0.10512926207718676,0.08974358974358974,15.138613739114893
Crawfordsville-TP2-4351_4_13,75.59722222222223,77.0,10886,90.13888888888889,91.0,12980,78.13194444444444,79.0,11251,0.08252922868269943,0.0805655968524695,11.884208930308718,0.09383197284314591,0.0847457627118644,13.511804089413012
Crawfordsville-TP2-4351_4_14,71.90277777777777,74.0,10354,90.5,91.0,13032,75.59722222222223,77.0,10886,0.11337426246086209,0.09666922537796616,16.32589379436414,0.13494708160710836,0.10323928944618599,19.432379751423603
Crawfordsville-TP2-4351_4_15,72.23611111111111,74.5,10402,89.75,91.0,12924,75.61111111111111,78.0,10888,0.10268969017176183,0.08987135645660316,14.787315384733702,0.11946804375270943,0.096045197740113,17.20339830039016
Crawfordsville-TP2-4351_4_16,68.83333333333333,69.0,9912,82.01388888888889,82.0,11810,72.17361111111111,73.0,10393,0.07923414400143561,0.07250631528640678,11.409716736206727,0.09493392728528376,0.08177394469280373,13.67048552908086
Crawfordsville-TP2-4351_4_17,74.40972222222223,75.0,10715,85.77777777777777,86.0,12352,75.77083333333333,76.0,10911,0.06900226043340066,0.06384248766520234,9.936325502409694,0.07616465607132866,0.06380931231031164,10.967710474271327
Crawfordsville-TP2-4351_4_18,58.041666666666664,60.0,8358,73.74305555555556,75.0,10619,65.23611111111111,67.0,9394,0.0963278342108079,0.08318291215403129,13.871208126356338,0.13489831890286075,0.11035007610350075,19.425357922011948
