file,Red,Green,Blue,GLI,NGRDI
Crawfordsville-TP2-4351_20_14,63,76,68,0.07420494699646643,0.09352517985611511
Crawfordsville-TP2-4351_20_14,59,72,64,0.07865168539325842,0.09923664122137404
Crawfordsville-TP2-4351_20_14,62,76,68,0.07801418439716312,0.10144927536231885
Crawfordsville-TP2-4351_20_14,68,81,73,0.06930693069306931,0.087248322147651
Crawfordsville-TP2-4351_20_14,66,81,73,0.07641196013289037,0.10204081632653061
Crawfordsville-TP2-4351_4_20,81,96,85,0.07262569832402235,0.0847457627118644
Crawfordsville-TP2-4351_4_20,86,100,87,0.07238605898123325,0.07526881720430108
Crawfordsville-TP2-4351_4_20,89,103,90,0.07012987012987013,0.07291666666666667
Crawfordsville-TP2-4351_4_20,94,107,93,0.06733167082294264,0.06467661691542288
Crawfordsville-TP2-4351_4_20,93,105,91,0.06598984771573604,0.06060606060606061
Crawfordsville-TP2-4351_4_20,83,97,85,0.0718232044198895,0.07777777777777778
Crawfordsville-TP2-4351_4_20,53,75,62,0.1320754716981132,0.171875
Crawfordsville-TP2-4351_4_20,59,79,65,0.12056737588652482,0.14492753623188406
Crawfordsville-TP2-4351_4_20,90,101,87,0.06596306068601583,0.05759162303664921
Crawfordsville-TP2-4351_4_20,78,91,80,0.07058823529411765,0.07692307692307693
Crawfordsville-TP2-4351_4_20,56,75,62,0.11940298507462686,0.1450381679389313
Crawfordsville-TP2-4351_4_20,54,75,62,0.12781954887218044,0.16279069767441862
Crawfordsville-TP2-4351_4_20,66,84,71,0.10163934426229508,0.12
Crawfordsville-TP2-4351_4_20,84,97,85,0.06887052341597796,0.0718232044198895
Crawfordsville-TP2-4351_4_20,100,110,97,0.05515587529976019,0.047619047619047616
Crawfordsville-TP2-4351_4_20,97,107,94,0.056790123456790124,0.049019607843137254
Crawfordsville-TP2-4351_4_20,87,99,87,0.06451612903225806,0.06451612903225806
Crawfordsville-TP2-4351_4_20,69,85,74,0.08626198083067092,0.1038961038961039
Crawfordsville-TP2-4351_4_20,68,84,74,0.08387096774193549,0.10526315789473684
Crawfordsville-TP2-4351_4_20,69,84,74,0.08038585209003216,0.09803921568627451
Crawfordsville-TP2-4353_31_46,77,87,74,0.07076923076923076,0.06097560975609756
Crawfordsville-TP2-4353_31_46,62,76,64,0.09352517985611511,0.10144927536231885
Crawfordsville-TP2-4353_31_46,57,75,62,0.11524163568773234,0.13636363636363635
Crawfordsville-TP2-4353_31_46,50,70,59,0.12449799196787148,0.16666666666666666
Crawfordsville-TP2-4353_31_46,45,69,58,0.14522821576763487,0.21052631578947367
Crawfordsville-TP2-4353_31_46,39,66,53,0.17857142857142858,0.2571428571428571
Crawfordsville-TP2-4353_31_46,50,72,61,0.12941176470588237,0.18032786885245902
Crawfordsville-TP2-4353_31_46,69,85,74,0.08626198083067092,0.1038961038961039
Crawfordsville-TP2-4353_31_46,57,76,65,0.10948905109489052,0.14285714285714285
Crawfordsville-TP2-4353_31_46,69,85,74,0.08626198083067092,0.1038961038961039
Crawfordsville-TP2-4353_31_46,69,85,74,0.08626198083067092,0.1038961038961039
Crawfordsville-TP2-4353_31_46,47,69,58,0.13580246913580246,0.1896551724137931
Crawfordsville-TP2-4353_31_46,45,67,56,0.14042553191489363,0.19642857142857142
Crawfordsville-TP2-4353_31_46,57,75,64,0.1070110701107011,0.13636363636363635
Crawfordsville-TP2-4353_31_46,75,88,76,0.0764525993883792,0.07975460122699386
Crawfordsville-TP2-4353_31_46,72,87,73,0.09090909090909091,0.09433962264150944
Crawfordsville-TP2-4353_31_46,69,84,70,0.09446254071661238,0.09803921568627451
Crawfordsville-TP2-4353_31_46,84,94,82,0.062146892655367235,0.056179775280898875
Crawfordsville-TP2-4353_31_46,65,81,68,0.09830508474576272,0.1095890410958904
Crawfordsville-TP2-4353_31_46,54,73,62,0.11450381679389313,0.14960629921259844
Crawfordsville-TP2-4351_5_17,62,78,65,0.10247349823321555,0.11428571428571428
Crawfordsville-TP2-4351_5_17,68,82,70,0.08609271523178808,0.09333333333333334
Crawfordsville-TP2-4351_5_17,65,81,68,0.09830508474576272,0.1095890410958904
Crawfordsville-TP2-4351_5_17,74,88,76,0.07975460122699386,0.08641975308641975
Crawfordsville-TP2-4351_5_17,77,91,79,0.07692307692307693,0.08333333333333333
Crawfordsville-TP2-4351_5_17,74,90,76,0.09090909090909091,0.0975609756097561
Crawfordsville-TP2-4351_5_17,78,93,79,0.08454810495626822,0.08771929824561403
Crawfordsville-TP2-4351_5_17,62,81,65,0.12110726643598616,0.13286713286713286
Crawfordsville-TP2-4351_5_17,62,79,65,0.10877192982456141,0.12056737588652482
Crawfordsville-TP2-4351_5_17,83,96,82,0.07563025210084033,0.07262569832402235
Crawfordsville-TP2-4351_5_17,77,91,77,0.08333333333333333,0.08333333333333333
Crawfordsville-TP2-4351_5_17,72,88,73,0.09657320872274143,0.1
Crawfordsville-TP2-4351_5_17,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4351_5_17,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4351_5_17,74,90,76,0.09090909090909091,0.0975609756097561
Crawfordsville-TP2-4351_5_17,74,90,77,0.08761329305135952,0.0975609756097561
Crawfordsville-TP2-4351_5_17,75,90,79,0.07784431137724551,0.09090909090909091
Crawfordsville-TP2-4351_5_17,75,90,79,0.07784431137724551,0.09090909090909091
Crawfordsville-TP2-4351_5_17,83,94,85,0.056179775280898875,0.062146892655367235
Crawfordsville-TP2-4351_5_17,78,90,80,0.0650887573964497,0.07142857142857142
Crawfordsville-TP2-4353_30_46,83,91,80,0.05507246376811594,0.04597701149425287
Crawfordsville-TP2-4353_30_46,13,40,29,0.3114754098360656,0.5094339622641509
Crawfordsville-TP2-4353_30_46,44,61,50,0.12962962962962962,0.1619047619047619
Crawfordsville-TP2-4351_2_13,84,96,82,0.07262569832402235,0.06666666666666667
Crawfordsville-TP2-4351_2_13,96,105,91,0.05793450881612091,0.04477611940298507
Crawfordsville-TP2-4351_2_13,81,94,82,0.07122507122507123,0.07428571428571429
Crawfordsville-TP2-4351_2_13,77,91,79,0.07692307692307693,0.08333333333333333
Crawfordsville-TP2-4351_2_13,89,100,89,0.0582010582010582,0.0582010582010582
Crawfordsville-TP2-4351_2_13,96,104,94,0.04522613065326633,0.04
Crawfordsville-TP2-4351_2_13,90,101,91,0.05483028720626632,0.05759162303664921
Crawfordsville-TP2-4351_2_13,92,101,91,0.04935064935064935,0.046632124352331605
Crawfordsville-TP2-4351_2_13,94,104,93,0.053164556962025315,0.050505050505050504
Crawfordsville-TP2-4351_2_13,94,104,93,0.053164556962025315,0.050505050505050504
Crawfordsville-TP2-4351_2_13,86,99,87,0.0673854447439353,0.07027027027027027
Crawfordsville-TP2-4351_2_13,81,94,83,0.06818181818181818,0.07428571428571429
Crawfordsville-TP2-4351_2_13,89,101,89,0.06315789473684211,0.06315789473684211
Crawfordsville-TP2-4351_2_13,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_2_13,92,101,89,0.05483028720626632,0.046632124352331605
Crawfordsville-TP2-4351_2_13,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_2_13,89,97,85,0.05434782608695652,0.043010752688172046
Crawfordsville-TP2-4351_2_13,66,81,70,0.087248322147651,0.10204081632653061
Crawfordsville-TP2-4351_2_13,78,90,80,0.0650887573964497,0.07142857142857142
Crawfordsville-TP2-4351_2_13,100,107,97,0.0413625304136253,0.033816425120772944
Crawfordsville-TP2-4351_2_13,71,85,77,0.06918238993710692,0.08974358974358974
Crawfordsville-TP2-4353_35_44,78,90,77,0.07462686567164178,0.07142857142857142
Crawfordsville-TP2-4353_35_44,60,76,65,0.09747292418772563,0.11764705882352941
Crawfordsville-TP2-4353_35_44,71,85,74,0.07936507936507936,0.08974358974358974
Crawfordsville-TP2-4353_35_44,96,105,93,0.05263157894736842,0.04477611940298507
Crawfordsville-TP2-4353_35_44,92,103,90,0.061855670103092786,0.05641025641025641
Crawfordsville-TP2-4353_35_44,66,84,71,0.10163934426229508,0.12
Crawfordsville-TP2-4353_35_44,60,79,65,0.1166077738515901,0.1366906474820144
Crawfordsville-TP2-4353_35_44,74,90,76,0.09090909090909091,0.0975609756097561
Crawfordsville-TP2-4353_35_44,86,99,83,0.07901907356948229,0.07027027027027027
Crawfordsville-TP2-4353_35_44,80,93,79,0.0782608695652174,0.07514450867052024
Crawfordsville-TP2-4353_35_44,96,105,91,0.05793450881612091,0.04477611940298507
Crawfordsville-TP2-4353_35_44,112,117,102,0.044642857142857144,0.021834061135371178
Crawfordsville-TP2-4353_35_44,68,82,70,0.08609271523178808,0.09333333333333334
Crawfordsville-TP2-4353_35_44,44,66,53,0.15283842794759825,0.2
Crawfordsville-TP2-4352_2_8,57,79,65,0.12857142857142856,0.16176470588235295
Crawfordsville-TP2-4352_2_8,56,78,64,0.13043478260869565,0.16417910447761194
Crawfordsville-TP2-4352_2_8,90,103,90,0.06735751295336788,0.06735751295336788
Crawfordsville-TP2-4352_2_8,108,116,102,0.049773755656108594,0.03571428571428571
Crawfordsville-TP2-4352_2_8,94,104,91,0.058524173027989825,0.050505050505050504
Crawfordsville-TP2-4352_2_8,71,85,74,0.07936507936507936,0.08974358974358974
Crawfordsville-TP2-4352_2_8,59,75,64,0.0989010989010989,0.11940298507462686
Crawfordsville-TP2-4352_2_8,59,73,64,0.08550185873605948,0.10606060606060606
Crawfordsville-TP2-4353_9_44,94,103,91,0.05370843989769821,0.04568527918781726
Crawfordsville-TP2-4353_9_44,71,84,74,0.07348242811501597,0.08387096774193549
Crawfordsville-TP2-4353_9_44,23,51,41,0.2289156626506024,0.3783783783783784
Crawfordsville-TP2-4353_9_44,1,33,26,0.41935483870967744,0.9411764705882353
Crawfordsville-TP2-4353_25_43,42,69,53,0.18454935622317598,0.24324324324324326
Crawfordsville-TP2-4353_25_43,45,72,56,0.17551020408163265,0.23076923076923078
Crawfordsville-TP2-4353_25_43,54,79,62,0.15328467153284672,0.18796992481203006
Crawfordsville-TP2-4353_25_43,65,85,70,0.11475409836065574,0.13333333333333333
Crawfordsville-TP2-4353_25_43,71,91,76,0.10638297872340426,0.12345679012345678
Crawfordsville-TP2-4353_25_43,57,81,65,0.14084507042253522,0.17391304347826086
Crawfordsville-TP2-4353_25_43,45,72,58,0.1659919028340081,0.23076923076923078
Crawfordsville-TP2-4353_25_43,60,81,68,0.11724137931034483,0.14893617021276595
Crawfordsville-TP2-4353_25_43,71,87,74,0.09090909090909091,0.10126582278481013
Crawfordsville-TP2-4353_25_43,66,82,71,0.08970099667774087,0.10810810810810811
Crawfordsville-TP2-4353_25_43,62,79,68,0.09722222222222222,0.12056737588652482
Crawfordsville-TP2-4353_25_43,53,72,61,0.11627906976744186,0.152
Crawfordsville-TP2-4353_25_43,68,82,71,0.08250825082508251,0.09333333333333334
Crawfordsville-TP2-4353_25_43,65,81,70,0.09090909090909091,0.1095890410958904
Crawfordsville-TP2-4353_25_43,68,84,71,0.09446254071661238,0.10526315789473684
Crawfordsville-TP2-4353_25_43,57,76,65,0.10948905109489052,0.14285714285714285
Crawfordsville-TP2-4353_25_43,50,70,59,0.12449799196787148,0.16666666666666666
Crawfordsville-TP2-4353_25_43,94,103,91,0.05370843989769821,0.04568527918781726
Crawfordsville-TP2-4353_25_43,105,111,100,0.03981264637002342,0.027777777777777776
Crawfordsville-TP2-4353_25_43,69,81,73,0.06578947368421052,0.08
Crawfordsville-TP2-4353_25_43,65,78,70,0.07216494845360824,0.09090909090909091
Crawfordsville-TP2-4351_8_15,1,28,21,0.4358974358974359,0.9310344827586207
Crawfordsville-TP2-4351_8_15,63,78,68,0.08710801393728224,0.10638297872340426
Crawfordsville-TP2-4351_8_15,32,58,49,0.17766497461928935,0.28888888888888886
Crawfordsville-TP2-4351_8_15,38,61,52,0.1509433962264151,0.23232323232323232
Crawfordsville-TP2-4351_8_15,89,100,89,0.0582010582010582,0.0582010582010582
Crawfordsville-TP2-4351_8_15,75,90,79,0.07784431137724551,0.09090909090909091
Crawfordsville-TP2-4351_8_15,42,64,56,0.13274336283185842,0.20754716981132076
Crawfordsville-TP2-4351_8_15,66,82,73,0.08250825082508251,0.10810810810810811
Crawfordsville-TP2-4351_8_15,78,91,82,0.06432748538011696,0.07692307692307693
Crawfordsville-TP2-4351_8_15,63,79,70,0.0859106529209622,0.11267605633802817
Crawfordsville-TP2-4351_8_15,66,82,73,0.08250825082508251,0.10810810810810811
Crawfordsville-TP2-4351_8_15,74,88,77,0.0764525993883792,0.08641975308641975
Crawfordsville-TP2-4351_8_15,83,96,83,0.07262569832402235,0.07262569832402235
Crawfordsville-TP2-4351_8_15,84,97,85,0.06887052341597796,0.0718232044198895
Crawfordsville-TP2-4351_8_15,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_8_15,92,101,89,0.05483028720626632,0.046632124352331605
Crawfordsville-TP2-4351_8_15,78,91,79,0.07374631268436578,0.07692307692307693
Crawfordsville-TP2-4351_8_15,97,104,91,0.050505050505050504,0.03482587064676617
Crawfordsville-TP2-4351_8_15,92,100,87,0.055408970976253295,0.041666666666666664
Crawfordsville-TP2-4351_8_15,69,82,71,0.07894736842105263,0.08609271523178808
Crawfordsville-TP2-4351_8_15,68,81,70,0.08,0.087248322147651
Crawfordsville-TP2-4352_13_4,75,90,76,0.08761329305135952,0.09090909090909091
Crawfordsville-TP2-4352_13_4,66,82,68,0.10067114093959731,0.10810810810810811
Crawfordsville-TP2-4352_13_4,71,85,73,0.08280254777070063,0.08974358974358974
Crawfordsville-TP2-4352_13_4,66,81,70,0.087248322147651,0.10204081632653061
Crawfordsville-TP2-4352_13_4,29,55,44,0.20218579234972678,0.30952380952380953
Crawfordsville-TP2-4353_14_42,98,108,94,0.058823529411764705,0.04854368932038835
Crawfordsville-TP2-4353_14_42,93,104,90,0.0639386189258312,0.05583756345177665
Crawfordsville-TP2-4353_14_42,84,100,85,0.08401084010840108,0.08695652173913043
Crawfordsville-TP2-4353_14_42,81,97,82,0.08683473389355742,0.0898876404494382
Crawfordsville-TP2-4353_14_42,77,94,79,0.09302325581395349,0.09941520467836257
Crawfordsville-TP2-4353_14_42,80,96,80,0.09090909090909091,0.09090909090909091
Crawfordsville-TP2-4353_14_42,68,87,71,0.11182108626198083,0.12258064516129032
Crawfordsville-TP2-4353_14_42,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4353_14_42,69,87,73,0.10126582278481013,0.11538461538461539
Crawfordsville-TP2-4353_14_42,81,96,82,0.08169014084507042,0.0847457627118644
Crawfordsville-TP2-4353_14_42,93,103,90,0.05912596401028278,0.05102040816326531
Crawfordsville-TP2-4353_14_42,93,104,91,0.061224489795918366,0.05583756345177665
Crawfordsville-TP2-4353_14_42,94,104,93,0.053164556962025315,0.050505050505050504
Crawfordsville-TP2-4353_14_42,86,97,86,0.060109289617486336,0.060109289617486336
Crawfordsville-TP2-4353_14_42,77,90,79,0.07142857142857142,0.07784431137724551
Crawfordsville-TP2-4353_14_42,78,91,79,0.07374631268436578,0.07692307692307693
Crawfordsville-TP2-4351_12_18,60,78,65,0.1103202846975089,0.13043478260869565
Crawfordsville-TP2-4351_12_18,62,78,67,0.09473684210526316,0.11428571428571428
Crawfordsville-TP2-4351_12_18,59,75,65,0.0948905109489051,0.11940298507462686
Crawfordsville-TP2-4351_12_18,50,69,58,0.12195121951219512,0.15966386554621848
Crawfordsville-TP2-4351_12_18,1,34,26,0.43157894736842106,0.9428571428571428
Crawfordsville-TP2-4351_12_18,14,46,35,0.3049645390070922,0.5333333333333333
Crawfordsville-TP2-4351_12_18,42,64,53,0.14798206278026907,0.20754716981132076
Crawfordsville-TP2-4351_12_18,41,63,53,0.14545454545454545,0.21153846153846154
Crawfordsville-TP2-4351_12_18,63,79,68,0.09342560553633218,0.11267605633802817
Crawfordsville-TP2-4351_12_18,66,81,71,0.08361204013377926,0.10204081632653061
Crawfordsville-TP2-4351_12_18,57,76,65,0.10948905109489052,0.14285714285714285
Crawfordsville-TP2-4351_12_18,57,75,64,0.1070110701107011,0.13636363636363635
Crawfordsville-TP2-4351_12_18,66,82,71,0.08970099667774087,0.10810810810810811
Crawfordsville-TP2-4351_12_18,74,88,77,0.0764525993883792,0.08641975308641975
Crawfordsville-TP2-4351_12_18,66,82,70,0.09333333333333334,0.10810810810810811
Crawfordsville-TP2-4351_12_18,65,82,70,0.09698996655518395,0.11564625850340136
Crawfordsville-TP2-4351_12_18,71,85,73,0.08280254777070063,0.08974358974358974
Crawfordsville-TP2-4351_12_18,66,82,70,0.09333333333333334,0.10810810810810811
Crawfordsville-TP2-4351_12_18,80,93,80,0.07514450867052024,0.07514450867052024
Crawfordsville-TP2-4351_12_18,97,105,91,0.05527638190954774,0.039603960396039604
Crawfordsville-TP2-4351_21_15,80,91,82,0.05813953488372093,0.06432748538011696
Crawfordsville-TP2-4351_21_15,86,96,86,0.054945054945054944,0.054945054945054944
Crawfordsville-TP2-4351_21_15,90,99,89,0.050397877984084884,0.047619047619047616
Crawfordsville-TP2-4351_21_15,81,91,83,0.05202312138728324,0.05813953488372093
Crawfordsville-TP2-4351_21_15,80,90,82,0.05263157894736842,0.058823529411764705
Crawfordsville-TP2-4351_21_15,75,85,79,0.04938271604938271,0.0625
Crawfordsville-TP2-4351_21_15,80,90,82,0.05263157894736842,0.058823529411764705
Crawfordsville-TP2-4351_21_15,92,99,90,0.042105263157894736,0.03664921465968586
Crawfordsville-TP2-4351_21_15,86,94,86,0.044444444444444446,0.044444444444444446
Crawfordsville-TP2-4351_21_15,86,94,86,0.044444444444444446,0.044444444444444446
Crawfordsville-TP2-4351_21_15,80,90,80,0.058823529411764705,0.058823529411764705
Crawfordsville-TP2-4351_21_15,83,93,83,0.056818181818181816,0.056818181818181816
Crawfordsville-TP2-4351_21_15,78,88,79,0.057057057057057055,0.060240963855421686
Crawfordsville-TP2-4351_21_15,80,90,80,0.058823529411764705,0.058823529411764705
Crawfordsville-TP2-4351_21_15,83,93,82,0.05982905982905983,0.056818181818181816
Crawfordsville-TP2-4351_21_15,80,90,80,0.058823529411764705,0.058823529411764705
Crawfordsville-TP2-4351_21_15,80,91,80,0.06432748538011696,0.06432748538011696
Crawfordsville-TP2-4351_21_15,87,97,86,0.05722070844686648,0.05434782608695652
Crawfordsville-TP2-4351_21_15,94,103,91,0.05370843989769821,0.04568527918781726
Crawfordsville-TP2-4351_21_15,86,97,86,0.060109289617486336,0.060109289617486336
Crawfordsville-TP2-4351_21_15,71,87,76,0.08411214953271028,0.10126582278481013
Crawfordsville-TP2-4351_4_19,60,76,67,0.08960573476702509,0.11764705882352941
Crawfordsville-TP2-4351_4_19,50,69,59,0.11740890688259109,0.15966386554621848
Crawfordsville-TP2-4351_4_19,42,64,53,0.14798206278026907,0.20754716981132076
Crawfordsville-TP2-4351_4_19,45,67,55,0.1452991452991453,0.19642857142857142
Crawfordsville-TP2-4351_4_19,33,60,47,0.2,0.2903225806451613
Crawfordsville-TP2-4351_4_19,53,73,59,0.13178294573643412,0.15873015873015872
Crawfordsville-TP2-4351_4_19,41,64,52,0.1583710407239819,0.21904761904761905
Crawfordsville-TP2-4351_4_19,63,79,67,0.09722222222222222,0.11267605633802817
Crawfordsville-TP2-4351_4_19,87,96,85,0.054945054945054944,0.04918032786885246
Crawfordsville-TP2-4351_4_19,71,84,74,0.07348242811501597,0.08387096774193549
Crawfordsville-TP2-4351_4_19,35,57,49,0.15151515151515152,0.2391304347826087
Crawfordsville-TP2-4353_9_43,1,46,27,0.5333333333333333,0.9574468085106383
Crawfordsville-TP2-4353_9_43,47,73,58,0.16334661354581673,0.21666666666666667
Crawfordsville-TP2-4353_9_43,48,75,59,0.16731517509727625,0.21951219512195122
Crawfordsville-TP2-4353_9_43,35,66,50,0.21658986175115208,0.3069306930693069
Crawfordsville-TP2-4353_9_43,51,76,61,0.15151515151515152,0.1968503937007874
Crawfordsville-TP2-4353_9_43,56,78,64,0.13043478260869565,0.16417910447761194
Crawfordsville-TP2-4353_9_43,45,70,58,0.1522633744855967,0.21739130434782608
Crawfordsville-TP2-4353_9_43,57,78,64,0.1263537906137184,0.15555555555555556
Crawfordsville-TP2-4353_9_43,84,97,85,0.06887052341597796,0.0718232044198895
Crawfordsville-TP2-4353_9_43,86,97,85,0.06301369863013699,0.060109289617486336
Crawfordsville-TP2-4353_9_43,71,85,73,0.08280254777070063,0.08974358974358974
Crawfordsville-TP2-4353_9_43,75,90,76,0.08761329305135952,0.09090909090909091
Crawfordsville-TP2-4352_22_7,42,63,53,0.14027149321266968,0.2
Crawfordsville-TP2-4352_22_7,66,81,70,0.087248322147651,0.10204081632653061
Crawfordsville-TP2-4352_22_7,62,78,67,0.09473684210526316,0.11428571428571428
Crawfordsville-TP2-4352_22_7,47,66,56,0.12340425531914893,0.168141592920354
Crawfordsville-TP2-4352_22_7,48,66,58,0.1092436974789916,0.15789473684210525
Crawfordsville-TP2-4352_22_7,60,75,65,0.09090909090909091,0.1111111111111111
Crawfordsville-TP2-4352_22_7,50,67,58,0.10743801652892562,0.1452991452991453
Crawfordsville-TP2-4352_22_7,47,66,56,0.12340425531914893,0.168141592920354
Crawfordsville-TP2-4352_22_7,62,76,67,0.08185053380782918,0.10144927536231885
Crawfordsville-TP2-4352_22_7,56,73,64,0.09774436090225563,0.13178294573643412
Crawfordsville-TP2-4352_22_7,51,70,61,0.1111111111111111,0.15702479338842976
Crawfordsville-TP2-4352_22_7,63,79,68,0.09342560553633218,0.11267605633802817
Crawfordsville-TP2-4352_22_7,72,87,76,0.08074534161490683,0.09433962264150944
Crawfordsville-TP2-4352_22_7,83,94,83,0.062146892655367235,0.062146892655367235
Crawfordsville-TP2-4352_22_7,80,91,80,0.06432748538011696,0.06432748538011696
Crawfordsville-TP2-4352_22_7,62,78,67,0.09473684210526316,0.11428571428571428
Crawfordsville-TP2-4352_22_7,56,73,64,0.09774436090225563,0.13178294573643412
Crawfordsville-TP2-4352_22_7,60,76,67,0.08960573476702509,0.11764705882352941
Crawfordsville-TP2-4352_22_7,47,66,58,0.11392405063291139,0.168141592920354
Crawfordsville-TP2-4352_22_7,26,51,44,0.18604651162790697,0.3246753246753247
Crawfordsville-TP2-4351_6_17,93,100,87,0.05263157894736842,0.03626943005181347
Crawfordsville-TP2-4351_6_17,81,91,79,0.06432748538011696,0.05813953488372093
Crawfordsville-TP2-4351_6_17,32,55,44,0.1827956989247312,0.26436781609195403
Crawfordsville-TP2-4351_6_17,33,57,46,0.18134715025906736,0.26666666666666666
Crawfordsville-TP2-4351_6_17,41,63,52,0.1506849315068493,0.21153846153846154
Crawfordsville-TP2-4351_6_17,42,64,55,0.13777777777777778,0.20754716981132076
Crawfordsville-TP2-4351_6_17,48,70,59,0.13360323886639677,0.1864406779661017
Crawfordsville-TP2-4351_6_17,69,85,74,0.08626198083067092,0.1038961038961039
Crawfordsville-TP2-4351_6_17,57,76,67,0.10144927536231885,0.14285714285714285
Crawfordsville-TP2-4351_6_17,54,75,65,0.11524163568773234,0.16279069767441862
Crawfordsville-TP2-4351_6_17,65,82,73,0.08609271523178808,0.11564625850340136
Crawfordsville-TP2-4351_6_17,81,94,83,0.06818181818181818,0.07428571428571429
Crawfordsville-TP2-4351_6_17,80,94,82,0.07428571428571429,0.08045977011494253
Crawfordsville-TP2-4351_6_17,72,88,76,0.08641975308641975,0.1
Crawfordsville-TP2-4351_6_17,80,94,82,0.07428571428571429,0.08045977011494253
Crawfordsville-TP2-4351_6_17,81,96,82,0.08169014084507042,0.0847457627118644
Crawfordsville-TP2-4351_6_17,83,97,83,0.07777777777777778,0.07777777777777778
Crawfordsville-TP2-4351_6_17,96,105,93,0.05263157894736842,0.04477611940298507
Crawfordsville-TP2-4351_6_17,94,104,91,0.058524173027989825,0.050505050505050504
Crawfordsville-TP2-4351_6_17,72,87,74,0.0875,0.09433962264150944
Crawfordsville-TP2-4352_7_2,81,93,82,0.0659025787965616,0.06896551724137931
Crawfordsville-TP2-4352_7_2,90,100,87,0.0610079575596817,0.05263157894736842
Crawfordsville-TP2-4352_7_2,89,99,86,0.06166219839142091,0.05319148936170213
Crawfordsville-TP2-4352_7_2,81,93,82,0.0659025787965616,0.06896551724137931
Crawfordsville-TP2-4352_7_2,75,88,77,0.07317073170731707,0.07975460122699386
Crawfordsville-TP2-4352_7_2,78,91,79,0.07374631268436578,0.07692307692307693
Crawfordsville-TP2-4352_7_2,80,93,80,0.07514450867052024,0.07514450867052024
Crawfordsville-TP2-4352_7_2,80,93,80,0.07514450867052024,0.07514450867052024
Crawfordsville-TP2-4352_7_2,81,94,82,0.07122507122507123,0.07428571428571429
Crawfordsville-TP2-4352_7_2,77,91,79,0.07692307692307693,0.08333333333333333
Crawfordsville-TP2-4352_7_2,63,81,68,0.10580204778156997,0.125
Crawfordsville-TP2-4352_7_2,75,90,77,0.08433734939759036,0.09090909090909091
Crawfordsville-TP2-4352_7_2,72,88,76,0.08641975308641975,0.1
Crawfordsville-TP2-4352_7_2,63,82,70,0.10437710437710437,0.1310344827586207
Crawfordsville-TP2-4352_7_2,72,90,76,0.0975609756097561,0.1111111111111111
Crawfordsville-TP2-4352_7_2,80,96,82,0.0847457627118644,0.09090909090909091
Crawfordsville-TP2-4352_7_2,89,101,87,0.06878306878306878,0.06315789473684211
Crawfordsville-TP2-4352_7_2,93,105,90,0.06870229007633588,0.06060606060606061
Crawfordsville-TP2-4352_7_2,83,96,82,0.07563025210084033,0.07262569832402235
Crawfordsville-TP2-4352_7_2,71,87,73,0.09433962264150944,0.10126582278481013
Crawfordsville-TP2-4352_7_2,51,70,58,0.12449799196787148,0.15702479338842976
Crawfordsville-TP2-4353_20_45,60,78,64,0.11428571428571428,0.13043478260869565
Crawfordsville-TP2-4353_20_45,66,81,68,0.0945945945945946,0.10204081632653061
Crawfordsville-TP2-4353_20_45,63,79,67,0.09722222222222222,0.11267605633802817
Crawfordsville-TP2-4353_20_45,62,78,65,0.10247349823321555,0.11428571428571428
Crawfordsville-TP2-4353_20_45,83,94,82,0.06515580736543909,0.062146892655367235
Crawfordsville-TP2-4353_20_45,83,94,82,0.06515580736543909,0.062146892655367235
Crawfordsville-TP2-4353_20_45,68,82,71,0.08250825082508251,0.09333333333333334
Crawfordsville-TP2-4353_20_45,68,82,70,0.08609271523178808,0.09333333333333334
Crawfordsville-TP2-4353_20_45,62,78,67,0.09473684210526316,0.11428571428571428
Crawfordsville-TP2-4353_20_45,75,87,76,0.07076923076923076,0.07407407407407407
Crawfordsville-TP2-4353_20_45,92,100,89,0.049868766404199474,0.041666666666666664
Crawfordsville-TP2-4353_20_45,84,94,83,0.059154929577464786,0.056179775280898875
Crawfordsville-TP2-4353_20_45,71,84,74,0.07348242811501597,0.08387096774193549
Crawfordsville-TP2-4352_18_6,71,90,71,0.11801242236024845,0.11801242236024845
Crawfordsville-TP2-4352_18_6,71,88,71,0.1069182389937107,0.1069182389937107
Crawfordsville-TP2-4352_18_6,63,84,67,0.12751677852348994,0.14285714285714285
Crawfordsville-TP2-4352_18_6,65,84,68,0.11627906976744186,0.12751677852348994
Crawfordsville-TP2-4352_18_6,75,93,77,0.10059171597633136,0.10714285714285714
Crawfordsville-TP2-4352_18_6,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4352_18_6,62,81,68,0.1095890410958904,0.13286713286713286
Crawfordsville-TP2-4352_18_6,78,94,80,0.08670520231213873,0.09302325581395349
Crawfordsville-TP2-4352_18_6,71,87,73,0.09433962264150944,0.10126582278481013
Crawfordsville-TP2-4352_18_6,27,57,43,0.2391304347826087,0.35714285714285715
Crawfordsville-TP2-4351_14_20,57,75,62,0.11524163568773234,0.13636363636363635
