file,RedMean,RedMedian,RedSum,GreenMean,GreenMedian,GreenSum,BlueMean,BlueMedian,BlueSum,GLIMean,GLIMedian,GLIsum,NGRDIMean,NGRDIMedian,NGRDISum
Crawfordsville-TP2-4352_15_5,76.485,80.0,15297,92.03,94.0,18406,77.525,79.0,15505,0.09350462734049823,0.08722401347245848,18.700925468099648,0.10059243362084193,0.08781569307885098,20.118486724168385
Crawfordsville-TP2-4352_15_6,76.045,78.0,15209,91.24,93.0,18248,76.55,77.0,15310,0.0940535113948779,0.08703358208955224,18.81070227897558,0.10027180054271508,0.0847457627118644,20.054360108543015
Crawfordsville-TP2-4352_15_7,72.18,75.0,14436,88.775,92.0,17755,75.515,78.0,15103,0.09929971551571304,0.08695987654320987,19.85994310314261,0.11848183314426851,0.09302325581395349,23.696366628853703
Crawfordsville-TP2-4352_15_8,61.13526570048309,63.0,12655,78.54589371980677,79.0,16259,67.16425120772946,68.0,13903,0.10970749292158463,0.09473684210526316,22.70945103476802,0.14464565290798861,0.11428571428571428,29.941650151953645
Crawfordsville-TP2-4352_15_9,71.9004739336493,74.0,15171,88.91469194312796,90.0,18761,75.36018957345972,76.0,15901,0.10147151136407172,0.09090909090909091,21.410488897819132,0.12120426198409338,0.10144927536231885,25.574099278643704
Crawfordsville-TP2-4352_16_2,67.04830917874396,68.0,13879,83.03864734299516,84.0,17189,70.45410628019323,71.0,14584,0.10102722034423774,0.08970099667774087,20.91263461125721,0.12165496628062335,0.10204081632653061,25.182578020089032
Crawfordsville-TP2-4352_16_3,71.18957345971565,71.0,15021,89.07582938388626,90.0,18795,75.1090047393365,76.0,15848,0.10647181213033777,0.09657320872274143,22.46555235950127,0.12836647155131373,0.1069182389937107,27.085325497327194
Crawfordsville-TP2-4352_16_4,64.46534653465346,65.0,13022,81.08415841584159,81.0,16379,69.87128712871286,70.0,14114,0.09838143730774906,0.09329046087888532,19.87305033616531,0.12387176253370828,0.1095890410958904,25.022096031809074
Crawfordsville-TP2-4352_16_5,68.24,71.0,13648,83.68,85.0,16736,71.595,74.0,14319,0.09602837453768112,0.08280254777070063,19.205674907536224,0.11531689961198145,0.09333333333333334,23.06337992239629
Crawfordsville-TP2-4352_16_6,69.44,72.0,13888,84.685,87.0,16937,73.435,76.0,14687,0.09241226128347707,0.07975460122699386,18.482452256695414,0.11530818276228251,0.08974358974358974,23.061636552456502
Crawfordsville-TP2-4352_16_7,64.55,66.0,12910,82.55,84.0,16510,70.225,71.0,14045,0.10836647304238536,0.09722222222222222,21.67329460847707,0.13756028829633365,0.11428571428571428,27.51205765926673
Crawfordsville-TP2-4352_16_8,73.99,75.0,14798,89.58,90.0,17916,77.615,79.0,15523,0.08826741920413966,0.08007022665851302,17.65348384082793,0.10529021393417363,0.08984533984533985,21.058042786834726
Crawfordsville-TP2-4352_16_9,68.545,71.0,13709,83.69,85.0,16738,72.8,74.0,14560,0.09178146370942669,0.07966968815674952,18.356292741885337,0.1159809845890322,0.09153846153846154,23.19619691780644
Crawfordsville-TP2-4352_17_2,67.445,69.0,13489,83.69,85.0,16738,71.47,73.0,14294,0.09867825716478515,0.08974358974358974,19.73565143295703,0.11833897223472066,0.1038961038961039,23.667794446944132
Crawfordsville-TP2-4352_17_3,65.845,68.5,13169,81.915,84.0,16383,70.24,71.0,14048,0.09795183573703856,0.08970099667774087,19.59036714740771,0.12009495468987823,0.10063291139240507,24.018990937975644
Crawfordsville-TP2-4352_17_4,66.04784688995215,68.0,13804,84.16746411483254,85.0,17591,71.13875598086125,73.0,14868,0.11157373490777743,0.09714285714285714,23.318910595725484,0.14085371356258686,0.1111111111111111,29.438426134580656
Crawfordsville-TP2-4352_17_5,70.4,72.0,15488,87.71363636363637,88.0,19297,73.7909090909091,74.0,16234,0.10681490378492708,0.09367521367521367,23.49927883268396,0.12750169328274746,0.10323928944618599,28.050372522204444
Crawfordsville-TP2-4352_17_6,70.14691943127963,72.0,14801,87.260663507109,88.0,18412,72.88625592417061,74.0,15379,0.10482388085771711,0.09714285714285714,22.11783886097831,0.11949355720262238,0.10344827586206896,25.21314056975332
Crawfordsville-TP2-4352_17_7,67.69047619047619,69.0,14215,84.77142857142857,86.0,17802,72.23809523809524,73.5,15170,0.10613758431675599,0.09090909090909091,22.28889270651876,0.1345891569661091,0.10457963089542037,28.26372296288291
Crawfordsville-TP2-4352_17_8,70.32380952380953,72.0,14768,88.95238095238095,91.0,18680,73.69047619047619,76.0,15475,0.11562016168410762,0.10344827586206896,24.2802339536626,0.13321244295791504,0.11176857330703485,27.974613021162156
Crawfordsville-TP2-4352_17_9,63.128571428571426,63.0,13257,78.95238095238095,79.0,16580,69.20476190476191,70.0,14533,0.09195910738522259,0.08710801393728224,19.311412550896744,0.11986677368081283,0.10724554341575618,25.172022472970696
Crawfordsville-TP2-4352_18_2,66.9047619047619,69.0,14050,83.52380952380952,85.0,17540,72.64761904761905,74.0,15256,0.09803828430249881,0.08513119533527697,20.58803970352475,0.12960192856561387,0.10582306830907054,27.21640499877891
Crawfordsville-TP2-4352_18_3,68.5904761904762,71.5,14404,84.81428571428572,88.0,17811,72.38571428571429,76.0,15201,0.11178282934298563,0.08971304702423111,23.474394162026982,0.14213804589255377,0.1,29.848989637436294
Crawfordsville-TP2-4352_18_4,72.87619047619047,78.0,15304,84.44761904761904,88.0,17734,75.02857142857142,79.0,15756,0.08374468640757532,0.05791112708108756,17.586384145590817,0.11460588029636305,0.0625,24.06723486223624
Crawfordsville-TP2-4352_18_5,69.39303482587064,72.0,13948,86.01492537313433,87.0,17289,72.7412935323383,74.0,14621,0.10201486423823006,0.08970099667774087,20.50498771188424,0.12095625589236969,0.0975609756097561,24.312207434366307
Crawfordsville-TP2-4352_18_6,69.98095238095237,71.0,14696,83.94761904761904,85.0,17629,72.07142857142857,73.0,15135,0.08809845303664249,0.0812382149591452,18.500675137694923,0.10025930127830059,0.0896551724137931,21.054453268443122
Crawfordsville-TP2-4352_18_7,70.78571428571429,70.0,14865,88.58571428571429,88.0,18603,74.79047619047618,74.0,15706,0.10276457131487297,0.09848809014405933,21.580559976123325,0.1210532916737637,0.1111111111111111,25.421191251490377
Crawfordsville-TP2-4352_18_8,66.94,69.0,13388,84.075,87.0,16815,71.485,73.0,14297,0.10932210351703027,0.09329046087888532,21.864420703406054,0.13490779368912834,0.10609069844422377,26.98155873782567
Crawfordsville-TP2-4352_18_9,71.7,74.0,14340,86.675,87.5,17335,75.99,77.0,15198,0.08668939042071315,0.07540983606557378,17.33787808414263,0.10896956528027418,0.0896551724137931,21.793913056054837
Crawfordsville-TP2-4352_19_2,64.11442786069652,65.0,12887,81.636815920398,82.0,16409,69.6318407960199,70.0,13996,0.1075299294476734,0.0967741935483871,21.613515818982354,0.13733673510832145,0.11267605633802817,27.604683756772612
Crawfordsville-TP2-4352_19_3,73.45,75.0,14690,90.165,91.0,18033,76.525,78.0,15305,0.09777100424010265,0.0897222932106653,19.554200848020532,0.11419399223278956,0.09803921568627451,22.838798446557913
Crawfordsville-TP2-4352_19_4,69.875,71.0,13975,89.125,90.0,17825,74.275,76.0,14855,0.1141299279510934,0.10344393489794083,22.825985590218682,0.13891879685225997,0.11904761904761904,27.783759370451993
Crawfordsville-TP2-4352_19_5,82.12,84.0,16424,100.105,101.0,20021,82.365,83.0,16473,0.105878275958292,0.09289617486338798,21.1756551916584,0.11305387742592267,0.09186431329288472,22.610775485184533
Crawfordsville-TP2-4352_19_6,66.125,66.0,13225,82.625,84.0,16525,70.915,71.0,14183,0.10006239578106502,0.09090909090909091,20.012479156213004,0.12544998218592895,0.10810810810810811,25.089996437185793
Crawfordsville-TP2-4352_19_7,73.58415841584159,75.0,14864,89.5940594059406,91.0,18098,75.05445544554455,76.0,15161,0.10193204438460603,0.09090909090909091,20.590272965690417,0.11114338871983742,0.09302325581395349,22.45096452140716
Crawfordsville-TP2-4352_19_8,71.34597156398104,74.0,15054,86.04265402843602,88.0,18155,74.08056872037915,76.0,15631,0.09380414467906517,0.08074534161490683,19.792674527282752,0.11488319906618694,0.08641975308641975,24.240355002965444
Crawfordsville-TP2-4352_19_9,70.98550724637681,71.0,14694,85.57487922705315,85.0,17714,74.66666666666667,76.0,15456,0.0855442357214034,0.07936507936507936,17.707656794330504,0.10360466861554452,0.09333333333333334,21.446166403417713
Crawfordsville-TP2-4352_20_2,66.54761904761905,68.0,13975,82.3047619047619,84.0,17284,70.70476190476191,73.0,14848,0.09396242075136556,0.08731348146217502,19.732108357786768,0.11271463508044868,0.10204081632653061,23.670073366894222
Crawfordsville-TP2-4352_20_3,72.41904761904762,74.0,15208,88.37142857142857,90.0,18558,74.74285714285715,76.0,15696,0.09957758329985665,0.08641975308641975,20.911292492969896,0.11522277962976103,0.08974358974358974,24.196783722249815
Crawfordsville-TP2-4352_20_4,70.765,74.0,14153,86.855,88.0,17371,73.45,74.0,14690,0.1021606373050598,0.0887122158254389,20.43212746101196,0.12028626660017448,0.09433962264150944,24.057253320034896
Crawfordsville-TP2-4352_20_5,71.88,72.0,14376,89.49,90.0,17898,74.91,76.0,14982,0.1034650010934834,0.09695290858725762,20.69300021869668,0.11803037981997182,0.10367218987908644,23.606075963994364
Crawfordsville-TP2-4352_20_6,69.44,74.0,13888,87.28,90.0,17456,72.825,76.0,14565,0.10945986353817581,0.09970760233918129,21.891972707635162,0.1282585966220133,0.10714285714285714,25.65171932440266
Crawfordsville-TP2-4352_20_7,71.15,72.0,14230,87.34,87.0,17468,74.005,74.0,14801,0.09679576586363961,0.09090909090909091,19.359153172727922,0.11041918622875078,0.1,22.083837245750157
Crawfordsville-TP2-4352_20_8,67.06,69.0,13412,80.65,82.0,16130,69.87,71.0,13974,0.08577890476323338,0.07860411899313502,17.155780952646676,0.10006493287330485,0.08498184148686178,20.01298657466097
Crawfordsville-TP2-4352_20_9,74.51219512195122,77.0,15275,86.46341463414635,88.0,17725,74.94634146341464,77.0,15364,0.08045197172154155,0.06818181818181818,16.492654202916018,0.08851319436717324,0.06432748538011696,18.145204845270513
Crawfordsville-TP2-4352_21_2,71.96190476190476,71.0,15112,87.94285714285714,87.0,18468,74.6047619047619,74.0,15667,0.09820557664787374,0.09193341869398208,20.623171096053486,0.11340315374733465,0.10126582278481013,23.814662286940276
Crawfordsville-TP2-4352_21_3,77.2085308056872,72.0,16291,89.22274881516587,87.0,18826,82.09004739336493,77.0,17321,0.07277410603587126,0.06583072100313479,15.355336373568834,0.11153438235849293,0.0784313725490196,23.53375467764201
Crawfordsville-TP2-4352_21_4,69.31981981981981,71.0,15389,87.26126126126127,88.0,19372,73.58108108108108,74.0,16335,0.10797899999403039,0.09704788286505739,23.97133799867475,0.1316224192341667,0.1069182389937107,29.22017706998501
Crawfordsville-TP2-4352_21_5,67.91743119266054,69.0,14806,85.62385321100918,87.0,18666,73.19266055045871,74.0,15956,0.10375881391508592,0.09313039747822356,22.61942143348873,0.13079154771761387,0.10762548262548263,28.512557402439825
Crawfordsville-TP2-4352_21_6,66.51904761904763,69.0,13969,81.55714285714286,84.0,17127,71.06666666666666,73.0,14924,0.09260045009322297,0.08074534161490683,19.446094519576825,0.11823867354429483,0.09333333333333334,24.830121444301916
Crawfordsville-TP2-4352_21_7,74.67619047619047,75.0,15682,88.61904761904762,88.0,18610,75.89047619047619,76.0,15937,0.08672220255431455,0.08060255586492468,18.211662536406056,0.09635697277073355,0.08265027322404371,20.234964281854044
Crawfordsville-TP2-4352_21_8,61.3,62.0,12873,75.31904761904762,76.0,15817,67.31428571428572,68.0,14136,0.08762787261866614,0.07534600046915318,18.40185324991989,0.12342095082551083,0.09748329156223892,25.918399673357275
Crawfordsville-TP2-4352_21_9,67.22380952380952,69.0,14117,83.9952380952381,85.0,17639,72.23809523809524,73.0,15170,0.09969785328748734,0.09090909090909091,20.936549190372343,0.12496536325231304,0.10703054806828391,26.24272628298574
Crawfordsville-TP2-4352_22_2,75.04,77.5,15008,91.405,93.5,18281,76.815,79.0,15363,0.09666522396960037,0.08934618840279218,19.333044793920074,0.10606550019813275,0.09302325581395349,21.21310003962655
Crawfordsville-TP2-4352_22_3,70.055,72.0,14011,85.375,87.0,17075,73.23,74.0,14646,0.0939027195041883,0.08454810495626822,18.78054390083766,0.11239172367989747,0.09090909090909091,22.478344735979494
Crawfordsville-TP2-4352_22_4,69.3,72.0,13860,86.535,87.0,17307,72.06,73.0,14412,0.10728218831586332,0.09941520467836257,21.456437663172665,0.12284459885725615,0.10609069844422377,24.56891977145123
Crawfordsville-TP2-4352_22_5,70.92118226600985,72.0,14397,89.85714285714286,90.0,18241,75.83743842364532,77.0,15395,0.1086966206378481,0.09941520467836257,22.065413989483165,0.13413526937187956,0.11242603550295859,27.229459682491548
Crawfordsville-TP2-4352_22_6,64.37735849056604,68.0,13648,81.87264150943396,84.5,17357,69.75943396226415,73.0,14789,0.11174417491248162,0.09316770186335403,23.689765081446104,0.1469902424543499,0.10526315789473684,31.16193140032218
Crawfordsville-TP2-4352_22_7,69.85853658536585,72.0,14321,84.33170731707317,85.0,17288,72.66829268292683,74.0,14897,0.08889998947073745,0.08074534161490683,18.224497841501176,0.10375636198366742,0.087248322147651,21.27005420665182
Crawfordsville-TP2-4352_22_8,60.935,62.5,12187,76.475,78.0,15295,66.715,68.0,13343,0.09418921849652184,0.08974358974358974,18.83784369930437,0.12152531834248098,0.10638297872340426,24.305063668496196
Crawfordsville-TP2-4352_22_9,70.26,73.0,14052,86.605,88.0,17321,73.33,75.0,14666,0.10047048948803912,0.09090909090909091,20.094097897607824,0.11809684717534775,0.0975609756097561,23.61936943506955
Crawfordsville-TP2-4352_23_2,72.46,74.0,14492,86.81,88.0,17362,75.44,76.0,15088,0.08464614203046417,0.07936507936507936,16.929228406092832,0.1000892120718365,0.08974358974358974,20.0178424143673
Crawfordsville-TP2-4352_23_3,75.605,80.0,15121,91.24,94.0,18248,77.08,80.0,15416,0.09501316642220761,0.08404074702886248,19.002633284441522,0.1049502215884768,0.08585114222549742,20.99004431769536
Crawfordsville-TP2-4352_23_4,70.62,72.0,14124,85.13,85.0,17026,72.96,74.0,14592,0.09027835318786513,0.08361204013377926,18.055670637573026,0.10370958032159487,0.0887314439946019,20.741916064318975
Crawfordsville-TP2-4352_23_5,66.96,68.0,13392,83.9,84.0,16780,71.395,71.0,14279,0.09989816237248589,0.09433962264150944,19.979632474497176,0.11980656359637903,0.11035007610350075,23.961312719275806
Crawfordsville-TP2-4352_23_6,70.27,72.0,14054,85.23,87.0,17046,72.77,74.0,14554,0.0916467163307682,0.08433734939759036,18.32934326615364,0.10402848537874783,0.0898876404494382,20.805697075749567
Crawfordsville-TP2-4352_23_7,72.32367149758454,74.0,14971,86.14009661835749,87.0,17831,74.41545893719807,74.0,15404,0.08465792696350054,0.07692307692307693,17.52419088144461,0.09624022877845011,0.0847457627118644,19.921727357139172
Crawfordsville-TP2-4352_23_8,67.75117370892019,69.0,14431,81.68075117370893,82.0,17398,70.54929577464789,71.0,15027,0.09033262210808146,0.08609271523178808,19.24084850902135,0.10917418605674835,0.09722222222222222,23.254101630087398
Crawfordsville-TP2-4352_23_9,71.795,71.0,14359,88.385,88.0,17677,74.34,74.0,14868,0.09853626860666122,0.0963855421686747,19.707253721332243,0.11075516047750979,0.10303030303030303,22.151032095501957
Crawfordsville-TP2-4352_2_2,68.19,71.0,13638,83.34,85.0,16668,72.295,74.0,14459,0.09083240046866349,0.0795598402960366,18.166480093732698,0.11200736520454839,0.09090909090909091,22.40147304090968
Crawfordsville-TP2-4352_2_3,60.31,62.0,12062,73.455,75.0,14691,66.33,67.0,13266,0.0778700605385181,0.07188449848024316,15.57401210770362,0.10756368739986139,0.09367521367521367,21.512737479972277
Crawfordsville-TP2-4352_2_4,71.105,72.0,14221,83.115,84.0,16623,72.875,73.0,14575,0.0748898843350188,0.0728476821192053,14.97797686700376,0.08407979279348142,0.07784431137724551,16.815958558696284
Crawfordsville-TP2-4352_2_5,59.2,60.0,11840,75.57,75.0,15114,65.83,67.0,13166,0.10157893443042143,0.09363295880149813,20.315786886084286,0.1372979834157259,0.12028368794326241,27.459596683145183
Crawfordsville-TP2-4352_2_6,72.215,74.0,14443,87.96,90.0,17592,74.945,76.0,14989,0.09509113846613855,0.08417409475299573,19.01822769322771,0.1108859780502014,0.0919661733615222,22.17719561004028
Crawfordsville-TP2-4352_2_7,68.92,72.0,13784,84.29,86.0,16858,71.59,74.0,14318,0.09623413110009701,0.0861773480312295,19.246826220019404,0.11088395520883818,0.09212121212121213,22.176791041767636
Crawfordsville-TP2-4352_2_8,69.69711538461539,74.0,14497,86.72596153846153,88.0,18039,74.15865384615384,76.0,15425,0.10584463660178363,0.0842739378566899,22.015684413170995,0.13532044810141752,0.0969732588892154,28.146653205094847
Crawfordsville-TP2-4352_2_9,72.0909090909091,75.0,15067,86.33971291866028,88.0,18045,75.06698564593302,77.0,15689,0.08812648771243667,0.07462686567164178,18.418435931899264,0.10753291971951738,0.08196721311475409,22.474380221379132
Crawfordsville-TP2-4352_3_2,69.44444444444444,71.0,14375,88.64251207729468,90.0,18349,73.487922705314,74.0,15212,0.11175130302452167,0.10614525139664804,23.132519726075987,0.12996910336177006,0.1165644171779141,26.903604395886404
Crawfordsville-TP2-4352_3_3,64.59,66.0,12918,83.27,84.5,16654,70.2,71.0,14040,0.1127404439078391,0.10079428606612893,22.54808878156782,0.1418345537315938,0.12,28.36691074631876
Crawfordsville-TP2-4352_3_4,71.04,71.0,14208,88.975,88.0,17795,75.76,76.0,15152,0.10455110304447036,0.09329046087888532,20.910220608894072,0.12908745862696733,0.10908023483365949,25.817491725393463
Crawfordsville-TP2-4352_3_5,73.9,76.0,14780,90.435,93.0,18087,77.145,79.0,15429,0.09575917938194936,0.08764536434439348,19.15183587638987,0.1128184917390449,0.09970760233918129,22.56369834780898
Crawfordsville-TP2-4352_3_6,69.08,71.0,13816,85.585,87.0,17117,73.285,74.0,14657,0.09563280096893231,0.0897222932106653,19.126560193786464,0.11482190924038141,0.10126582278481013,22.964381848076282
Crawfordsville-TP2-4352_3_7,74.135,78.0,14827,89.93,93.0,17986,75.985,79.0,15197,0.09550543103551319,0.0847457627118644,19.10108620710264,0.10619735731126802,0.08683403761703537,21.239471462253604
Crawfordsville-TP2-4352_3_8,71.265,71.5,14253,87.85,88.0,17570,74.265,75.0,14853,0.10095647204297277,0.09193341869398208,20.191294408594555,0.11808131223622186,0.10165331955567036,23.61626244724437
Crawfordsville-TP2-4352_3_9,75.555,77.0,15111,90.13,91.0,18026,77.3,77.0,15460,0.08742911368078345,0.07993664779450584,17.48582273615669,0.09792764086497575,0.08430836522689994,19.58552817299515
Crawfordsville-TP2-4352_4_2,64.99526066350711,69.0,13714,83.95734597156398,87.0,17715,70.8436018957346,73.0,14948,0.11678518119656682,0.10104529616724739,24.6416732324756,0.15012563311369514,0.11377245508982035,31.676508586989673
Crawfordsville-TP2-4352_4_3,69.73059360730593,71.0,15271,86.23744292237443,87.0,18886,72.51141552511416,74.0,15880,0.10089231952568614,0.09411764705882353,22.095417976125265,0.11561977080266048,0.10126582278481013,25.320729805782644
Crawfordsville-TP2-4352_4_4,70.25114155251141,72.0,15385,85.93607305936074,87.0,18820,74.19634703196347,76.0,16249,0.09479101413315953,0.08196721311475409,20.759232095161938,0.11917786592461618,0.09090909090909091,26.099952637490944
Crawfordsville-TP2-4352_4_5,71.27358490566037,73.0,15110,87.52358490566037,88.0,18555,74.84905660377359,76.5,15868,0.09779622819151029,0.08697676222989487,20.73280037660018,0.11877319269580479,0.09680388219544847,25.179916851510615
Crawfordsville-TP2-4352_4_6,70.55238095238096,72.0,14816,87.04761904761905,88.0,18280,74.17142857142858,76.0,15576,0.09792599509797252,0.08980182050759163,20.56445897057423,0.11712854505757325,0.1,24.596994462090382
Crawfordsville-TP2-4352_4_7,75.08095238095238,80.0,15767,91.98571428571428,96.0,19317,77.33809523809524,80.0,16241,0.10009654656187551,0.08977803457075449,21.02027477799386,0.1135267785838562,0.09090909090909091,23.8406235026098
Crawfordsville-TP2-4352_4_8,69.31428571428572,72.0,14556,84.79523809523809,87.0,17807,73.28095238095239,74.0,15389,0.09228227811553077,0.08370546140767175,19.379278404261463,0.11297955705878429,0.09382141345746932,23.7257069823447
Crawfordsville-TP2-4352_4_9,68.56190476190476,69.0,14398,85.10952380952381,85.0,17873,73.07619047619048,74.0,15346,0.09855677867415392,0.08766629564848677,20.696923521572323,0.12169949667910186,0.10126582278481013,25.55689430261139
Crawfordsville-TP2-4352_5_2,65.68,66.0,13136,79.715,79.0,15943,69.485,70.0,13897,0.08732772799483152,0.07936507936507936,17.465545598966305,0.10656685791775294,0.09212121212121213,21.313371583550587
Crawfordsville-TP2-4352_5_3,60.765,62.0,12153,74.39,75.0,14878,66.25,67.0,13250,0.08408843635271465,0.07749077490774908,16.81768727054293,0.11254546493018339,0.09774436090225563,22.509092986036677
Crawfordsville-TP2-4352_5_4,68.62,71.0,13724,83.29,85.0,16658,72.365,74.0,14473,0.09020945030167868,0.07975460122699386,18.041890060335735,0.11069018262404541,0.09393240124881228,22.13803652480908
Crawfordsville-TP2-4352_5_5,64.85990338164251,66.0,13426,80.01449275362319,81.0,16563,69.56038647342996,70.0,14399,0.0922575281556494,0.0859106529209622,19.097308328219427,0.1157845740779046,0.10144927536231885,23.96740683412625
Crawfordsville-TP2-4352_5_6,77.07655502392345,77.0,16109,93.78947368421052,94.0,19602,77.58851674641149,77.0,16216,0.10173632756543,0.096045197740113,21.262892461174868,0.10778029592462049,0.096045197740113,22.52608184824568
Crawfordsville-TP2-4352_5_7,70.63235294117646,72.0,14409,84.91176470588235,87.0,17322,72.99509803921569,74.0,14891,0.09142105928839879,0.0797923875432526,18.649896094833352,0.10822945843224714,0.0847457627118644,22.078809520178417
Crawfordsville-TP2-4352_5_8,73.38,74.0,14676,87.05,87.5,17410,75.855,77.0,15171,0.08346286786740484,0.07692307692307693,16.692573573480967,0.10061737066297857,0.08280254777070063,20.123474132595714
Crawfordsville-TP2-4352_5_9,76.25,79.0,15250,90.195,92.0,18039,77.815,79.5,15563,0.08681096865666457,0.07496837621891662,17.362193731332916,0.10054643916546502,0.07514450867052024,20.109287833093003
Crawfordsville-TP2-4352_6_2,67.835,68.0,13567,81.42,82.0,16284,70.145,70.0,14029,0.08619392423137585,0.08250825082508251,17.23878484627517,0.09824866963647731,0.087248322147651,19.64973392729546
Crawfordsville-TP2-4352_6_3,73.12,75.0,14624,87.385,90.0,17477,75.005,77.0,15001,0.08750329622842702,0.07975460122699386,17.500659245685405,0.09857230021017893,0.08333333333333333,19.714460042035785
Crawfordsville-TP2-4352_6_4,72.78,75.0,14556,87.2,88.0,17440,74.12,76.0,14824,0.09465741659431305,0.08333333333333333,18.93148331886261,0.10862857647333785,0.08387096774193549,21.72571529466757
Crawfordsville-TP2-4352_6_5,72.875,75.0,14575,86.83,88.0,17366,75.74,76.5,15148,0.0828814719442703,0.07407407407407407,16.57629438885406,0.09846469094594525,0.08280254777070063,19.69293818918905
Crawfordsville-TP2-4352_6_6,60.355,63.0,12071,75.205,76.0,15041,65.72,68.0,13144,0.09208368649022114,0.08703226783820633,18.41673729804423,0.11911793533660968,0.10204081632653061,23.823587067321935
Crawfordsville-TP2-4352_6_7,61.44390243902439,62.0,12596,77.00975609756098,78.0,15787,67.26341463414634,67.0,13789,0.0929370486063185,0.08661417322834646,19.052094964295293,0.11949248765611697,0.1095890410958904,24.49595996950398
Crawfordsville-TP2-4352_6_8,74.03333333333333,77.0,15547,89.30952380952381,92.0,18755,76.54761904761905,79.0,16075,0.09092973051803008,0.08169014084507042,19.095243408786317,0.10491656114838986,0.08771929824561403,22.03247784116187
Crawfordsville-TP2-4352_6_9,66.94634146341464,68.0,13724,83.62439024390244,84.0,17143,70.81951219512194,71.0,14518,0.1020218248305974,0.09446254071661238,20.914474090272467,0.1210796885662152,0.10810810810810811,24.821336156074118
Crawfordsville-TP2-4352_7_2,63.61574074074074,64.0,13741,80.64351851851852,81.0,17419,69.06944444444444,70.0,14919,0.10773384607327063,0.09357906932880662,23.270510751826457,0.13925194064127053,0.11189358372456965,30.078419178514434
Crawfordsville-TP2-4352_7_3,69.38095238095238,74.0,14570,85.52857142857142,87.5,17961,72.62380952380953,76.0,15251,0.09901270206332073,0.08761329305135952,20.792667433297353,0.11619144078873533,0.09621536995439385,24.40020256563442
Crawfordsville-TP2-4352_7_4,68.64285714285714,71.0,14415,83.87619047619047,85.0,17614,73.12857142857143,74.0,15357,0.09354640931135308,0.07936507936507936,19.644745955384145,0.12075507325336655,0.09090909090909091,25.358565383206976
Crawfordsville-TP2-4352_7_5,67.24285714285715,69.0,14121,82.57619047619048,84.0,17341,71.3047619047619,73.0,14974,0.09345106694623492,0.08347268673355629,19.624724058709333,0.11428821392571832,0.09461506679520727,24.000524924400846
Crawfordsville-TP2-4352_7_6,63.69047619047619,65.0,13375,78.68571428571428,79.0,16524,68.51428571428572,70.0,14388,0.09185302071919851,0.08570625582851084,19.289134351031688,0.11474712174516427,0.10174504584442473,24.0968955664845
Crawfordsville-TP2-4352_7_7,66.49047619047619,69.0,13963,84.08571428571429,87.0,17658,71.5,74.0,15015,0.10550241867043621,0.0932475884244373,22.155507920791603,0.13141553559353375,0.10609069844422377,27.59726247464209
Crawfordsville-TP2-4352_7_8,65.66190476190476,68.0,13789,82.86190476190477,85.0,17401,70.86666666666666,73.0,14882,0.10603009580392601,0.09090909090909091,22.266320118824463,0.13711766642835319,0.10703054806828391,28.79470994995417
Crawfordsville-TP2-4352_7_9,64.35981308411215,65.5,13773,80.99065420560747,82.0,17332,70.14485981308411,71.0,15011,0.10006049104347126,0.08967808454576698,21.412945083302848,0.1306641374225431,0.1111111111111111,27.962125408424225
Crawfordsville-TP2-4352_8_2,60.31527093596059,63.0,12244,74.74384236453201,76.0,15173,64.60098522167488,65.0,13114,0.09604084816571526,0.08571428571428572,19.496292177640196,0.12028980302504236,0.09774436090225563,24.4188300140836
Crawfordsville-TP2-4352_8_3,67.45454545454545,71.0,14098,81.76555023923444,84.0,17089,71.05741626794259,73.0,14851,0.09272503951614613,0.0764525993883792,19.37953325887454,0.11780112719879149,0.08641975308641975,24.620435584547423
Crawfordsville-TP2-4352_8_4,76.19711538461539,80.0,15849,94.89423076923077,99.0,19738,78.24038461538461,80.0,16274,0.11216801652939724,0.09958716249347527,23.330947438114627,0.12898892846584784,0.10665060885855748,26.82969712089635
Crawfordsville-TP2-4352_8_5,76.625,80.0,15325,90.46,93.0,18092,78.085,80.0,15617,0.08254928559701614,0.07520666293741066,16.50985711940323,0.09221754790025136,0.07692307692307693,18.44350958005027
Crawfordsville-TP2-4352_8_6,71.12,74.0,14224,85.005,87.0,17001,74.425,76.0,14885,0.08156777938584092,0.07286296837731784,16.313555877168184,0.09699305484018968,0.08280254777070063,19.398610968037936
Crawfordsville-TP2-4352_8_7,65.28,66.0,13056,80.51,81.0,16102,70.63,71.0,14126,0.08925120864772856,0.08277037089990588,17.85024172954571,0.11428905131106007,0.10204081632653061,22.857810262212013
Crawfordsville-TP2-4352_8_8,69.235,72.0,13847,86.715,88.0,17343,72.47,74.0,14494,0.10962860123522745,0.09727547108247003,21.92572024704549,0.13002109037952211,0.10526315789473684,26.004218075904422
Crawfordsville-TP2-4352_8_9,69.285,70.0,13857,86.83,88.0,17366,73.73,74.0,14746,0.10574204166307827,0.09411764705882353,21.148408332615652,0.13046314403769255,0.10762548262548263,26.09262880753851
Crawfordsville-TP2-4352_9_2,61.13,60.0,12226,75.96,75.0,15192,68.27,68.0,13654,0.08427028994984331,0.07958477508650519,16.854057989968663,0.11801703915491675,0.10638297872340426,23.60340783098335
